id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
23 Mar 23:15 2362965,W7M fe,MIBR fe,Overpass,Samys,20-13,70.1,80.8%,1.28,hera,17-14,70.0,73.1%,1.14,ujliana,15-17,74.6,73.1%,1.12,mari,17-14,61.8,69.2%,1.07,brunakiller,12-13,63.2,73.1%,1.01,ferzy,17-16,69.4,69.2%,1.01,REGIANE,15-15,75.8,69.2%,0.99,chjna,17-20,74.9,57.7%,0.94,yodinha2k,11-15,51.1,76.9%,0.90,khizha,11-15,51.1,61.5%,0.77,Inferno,ujliana,23-22,65.7,75.0%,1.04,hera,24-23,71.3,80.6%,1.02,mari,22-27,76.0,66.7%,0.98,Samys,22-28,65.7,63.9%,0.96,brunakiller,20-28,60.6,50.0%,0.76,khizha,27-22,88.9,75.0%,1.27,REGIANE,25-22,78.4,77.8%,1.21,ferzy,29-20,78.5,63.9%,1.19,chjna,24-23,75.7,72.2%,1.07,yodinha2k,22-24,54.6,69.4%,0.90,Mirage,Samys,37-27,89.9,78.6%,1.39,hera,31-26,77.7,64.3%,1.16,mari,26-26,61.5,71.4%,0.97,brunakiller,22-28,63.3,66.7%,0.82,ujliana,22-31,61.6,57.1%,0.75,yodinha2k,41-29,101.3,78.6%,1.48,REGIANE,27-29,86.7,76.2%,1.17,ferzy,27-23,66.4,69.0%,1.05,chjna,19-27,52.2,64.3%,0.76,khizha,24-31,53.2,64.3%,0.73
24 Mar 01:00 2363235,Nouns,Strife,Inferno,MarKE,16-19,75.5,72.0%,1.02,Bwills,16-15,74.6,64.0%,0.97,nosraC,16-21,83.4,64.0%,0.92,cynic,13-18,55.5,76.0%,0.77,cJ,14-19,58.5,64.0%,0.74,stamina,25-12,101.6,80.0%,1.62,Infinite,18-16,79.0,80.0%,1.26,J0LZ,17-15,79.1,68.0%,1.23,Snakes,16-17,67.2,84.0%,1.03,aris,15-16,56.0,72.0%,1.00,Mirage,Bwills,26-19,85.2,69.0%,1.34,cJ,25-19,84.5,79.3%,1.27,cynic,22-17,83.9,79.3%,1.21,MarKE,15-22,65.2,72.4%,0.87,nosraC,15-22,59.2,58.6%,0.77,aris,26-21,102.8,79.3%,1.43,Snakes,18-18,75.7,79.3%,1.05,Infinite,20-20,70.6,79.3%,1.04,stamina,18-22,73.0,58.6%,0.94,J0LZ,16-23,55.7,58.6%,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 01:00 2363234,EG Black,TeamOne,Nuke,RUSH,29-20,107.3,73.3%,1.46,HexT,21-17,74.2,80.0%,1.17,junior,20-15,64.3,83.3%,1.13,Jeorge,19-18,62.2,70.0%,1.03,Walco,19-17,73.1,66.7%,1.00,pesadelo,19-23,90.4,73.3%,1.02,malbsMd,20-25,72.7,60.0%,1.01,trk,19-20,69.2,56.7%,0.89,Maluk3,13-20,51.8,66.7%,0.82,iDk,14-20,49.8,60.0%,0.71,Inferno,Walco,23-13,107.6,73.9%,1.63,RUSH,20-13,76.6,73.9%,1.36,HexT,15-16,77.7,87.0%,1.26,junior,14-7,59.9,82.6%,1.26,Jeorge,13-14,57.9,78.3%,0.98,Maluk3,16-16,82.8,56.5%,1.02,pesadelo,14-19,88.9,73.9%,0.92,malbsMd,14-19,63.9,73.9%,0.86,trk,13-16,58.6,69.6%,0.82,iDk,6-15,34.2,65.2%,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 01:30 2362970,Detonate SparX,Factor Ruby,Vertigo,Andrea,25-18,106.9,84.6%,1.51,Chowdzz,18-19,87.0,76.9%,1.12,sapphire,21-19,70.7,76.9%,1.11,Bouchard,18-19,90.9,65.4%,1.04,Kionetta,19-18,64.6,76.9%,1.00,Hailey,24-21,105.3,73.1%,1.41,katalyyst,24-18,92.4,69.2%,1.32,MamaAlien,18-21,84.0,73.1%,1.08,Reef,18-21,70.7,76.9%,0.99,PippySippy,9-21,44.6,53.8%,0.62,Inferno,Andrea,24-7,113.2,77.8%,2.04,Bouchard,19-7,107.1,83.3%,1.73,sapphire,14-9,86.6,94.4%,1.59,Chowdzz,14-10,94.1,94.4%,1.58,Kionetta,9-7,61.7,83.3%,1.19,PippySippy,11-14,78.9,50.0%,0.85,MamaAlien,10-16,77.7,50.0%,0.68,Hailey,7-16,50.7,61.1%,0.55,katalyyst,7-16,41.2,33.3%,0.35,Reef,4-18,36.7,44.4%,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Mar 01:00 2363233,MIBR,ATK,Inferno,Tuurtle,29-12,107.2,80.8%,1.70,brnz4n,14-13,73.6,88.5%,1.22,insani,18-17,80.8,84.6%,1.20,exit,17-14,73.2,76.9%,1.18,HEN1,19-14,66.4,76.9%,1.18,Swisher,20-21,78.1,73.1%,0.95,djay,15-20,72.0,65.4%,0.93,MisteM,14-21,67.2,61.5%,0.85,reck,10-18,57.8,65.4%,0.72,b0denmaster,11-18,44.2,57.7%,0.67,Vertigo,HEN1,23-6,122.9,100.0%,2.22,insani,21-7,109.4,84.2%,2.00,brnz4n,21-12,119.8,78.9%,1.82,exit,13-6,55.8,78.9%,1.27,Tuurtle,12-6,63.4,84.2%,1.24,reck,13-17,61.5,47.4%,0.61,MisteM,7-18,53.5,52.6%,0.46,b0denmaster,6-18,51.3,36.8%,0.38,djay,5-18,47.4,36.8%,0.31,Swisher,6-19,52.2,26.3%,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 Mar 22:35 2363083,ARCTIC,Sharks,Nuke,keiz,26-10,79.6,89.3%,1.46,short,21-18,82.1,67.9%,1.25,MaLLby,17-17,78.1,78.6%,1.13,ponter,19-18,78.5,75.0%,1.13,ninjaZ,15-15,58.8,75.0%,0.91,togs,17-16,63.8,71.4%,1.01,rdnzao,20-21,85.0,67.9%,1.00,chay,17-20,68.8,57.1%,0.98,Gafolo,12-19,59.2,67.9%,0.77,drg,12-24,51.2,57.1%,0.57,Vertigo,short,28-23,110.9,74.3%,1.39,keiz,27-24,71.9,71.4%,1.03,MaLLby,20-22,59.3,71.4%,0.97,ninjaZ,19-24,69.3,68.6%,0.97,ponter,25-27,67.7,65.7%,0.90,drg,31-25,95.3,74.3%,1.28,Gafolo,25-22,71.4,71.4%,1.11,togs,25-24,74.0,71.4%,1.02,chay,18-24,64.7,65.7%,0.90,rdnzao,21-24,62.4,74.3%,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 Mar 21:50 2363257,Astralis,HEET,Inferno,blameF,22-9,94.8,83.3%,1.61,gla1ve,23-15,100.6,83.3%,1.52,Xyp9x,16-14,75.2,79.2%,1.16,Buzz,17-13,75.0,75.0%,1.14,device,14-15,59.3,79.2%,0.99,Lucky,15-18,77.5,70.8%,0.99,Ex3rcice,15-17,69.0,66.7%,0.90,Maka,14-18,59.5,70.8%,0.89,Djoko,11-20,59.6,58.3%,0.70,xReal,10-19,50.9,66.7%,0.66,Nuke,device,34-15,131.7,88.5%,2.08,blameF,21-14,96.4,80.8%,1.44,Buzz,17-12,72.4,80.8%,1.25,gla1ve,16-13,66.3,69.2%,1.08,Xyp9x,10-12,48.2,76.9%,0.87,Maka,17-19,69.3,61.5%,0.91,Djoko,15-21,57.8,57.7%,0.76,xReal,16-19,70.0,53.8%,0.76,Lucky,10-21,49.0,65.4%,0.64,Ex3rcice,8-19,45.7,65.4%,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 Mar 22:30 2362966,B4 fe,LRV fe,Anubis,nani,18-14,83.2,78.3%,1.32,yungher,19-15,78.4,65.2%,1.24,julih,15-12,75.3,65.2%,1.13,goddess,17-16,77.0,69.6%,1.04,poppins,14-14,73.7,69.6%,0.98,lulitenz,17-17,95.6,60.9%,1.28,BunnyAzul,19-17,82.7,69.6%,1.20,maru,16-17,77.6,73.9%,1.01,Luulu4k,12-15,56.1,60.9%,0.88,valulu,7-17,37.7,60.9%,0.54,Nuke,yungher,25-20,88.1,76.7%,1.32,poppins,22-18,79.9,83.3%,1.21,nani,23-19,74.7,86.7%,1.15,julih,16-17,59.4,63.3%,0.93,goddess,17-24,73.3,63.3%,0.93,lulitenz,35-19,107.1,80.0%,1.60,Luulu4k,14-21,65.9,73.3%,0.99,valulu,19-20,68.9,76.7%,0.96,BunnyAzul,16-22,70.8,60.0%,0.89,maru,14-22,48.1,63.3%,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 Mar 20:30 2362242,Vitality,ENCE,Nuke,apEX,24-18,95.2,76.7%,1.41,ZywOo,24-18,77.5,73.3%,1.30,Spinx,22-20,81.4,73.3%,1.13,dupreeh,20-18,63.5,73.3%,1.07,Magisk,17-19,58.8,73.3%,0.94,dycha,27-21,100.6,66.7%,1.26,Maden,23-21,73.6,76.7%,1.11,NertZ,18-22,71.3,63.3%,0.88,Snappi,14-25,59.6,70.0%,0.75,SunPayus,11-18,43.2,60.0%,0.68,Overpass,Spinx,26-19,96.0,66.7%,1.32,dupreeh,16-18,66.0,59.3%,0.93,Magisk,15-21,52.1,70.4%,0.81,ZywOo,12-18,54.9,51.9%,0.75,apEX,7-19,60.6,59.3%,0.65,SunPayus,30-11,105.7,81.5%,1.74,dycha,19-16,83.9,77.8%,1.24,NertZ,15-15,68.7,70.4%,1.08,Maden,15-15,58.3,63.0%,0.92,Snappi,15-19,64.4,70.4%,0.90,Vertigo,ZywOo,34-17,109.8,90.0%,1.72,Magisk,21-20,70.7,73.3%,1.09,dupreeh,19-20,65.0,70.0%,0.98,Spinx,16-21,76.3,73.3%,0.95,apEX,12-25,58.1,46.7%,0.62,SunPayus,20-18,68.9,76.7%,1.17,NertZ,23-17,70.9,76.7%,1.15,Maden,21-25,95.6,70.0%,1.13,Snappi,21-21,82.8,70.0%,1.13,dycha,18-23,62.1,70.0%,0.90
23 Mar 20:15 2363222,Believe,Coalesce,Anubis,volt,27-19,106.2,82.1%,1.60,suNny,22-21,89.5,64.3%,1.10,Maze,16-19,59.6,67.9%,0.81,Banjo,12-21,48.8,64.3%,0.68,milky,11-23,57.7,57.1%,0.65,leaf,22-17,106.6,85.7%,1.44,shyyne,27-16,85.0,64.3%,1.32,AZUWU,22-19,79.9,67.9%,1.12,dox,17-18,78.3,64.3%,0.99,Krs7N,15-18,58.9,64.3%,0.86,Inferno,Maze,23-15,81.7,86.2%,1.38,Banjo,21-14,78.6,86.2%,1.36,milky,17-16,66.5,86.2%,1.20,suNny,19-14,61.2,82.8%,1.19,volt,16-15,69.6,86.2%,1.10,AZUWU,20-17,86.2,72.4%,1.18,shyyne,16-19,62.5,69.0%,0.91,dox,11-21,48.2,72.4%,0.80,leaf,15-21,57.9,69.0%,0.79,Krs7N,12-19,47.4,58.6%,0.68,Mirage,volt,15-16,72.7,73.1%,1.04,Maze,18-15,70.7,65.4%,1.01,Banjo,17-19,72.0,76.9%,0.99,milky,17-21,81.1,65.4%,0.96,suNny,16-21,69.2,61.5%,0.86,AZUWU,28-16,119.7,80.8%,1.69,shyyne,24-15,91.2,73.1%,1.35,Krs7N,20-19,81.5,73.1%,1.15,leaf,16-15,67.3,73.1%,0.98,dox,4-18,32.3,53.8%,0.47
23 Mar 21:20 2363256,sYnck,9 Pandas,Ancient,consss,20-17,76.9,82.8%,1.18,eku,21-19,88.5,72.4%,1.17,aNdu,22-21,78.9,65.5%,0.98,Wahtzz,18-21,74.6,65.5%,0.94,fejtZ,11-15,40.7,79.3%,0.88,d1Ledez,20-18,84.6,69.0%,1.21,clax,21-20,80.0,86.2%,1.18,Porya,16-18,62.8,72.4%,0.94,FpSSS,18-15,50.9,62.1%,0.88,seized,17-22,68.1,65.5%,0.84,Nuke,Wahtzz,21-15,97.2,76.2%,1.36,eku,15-9,92.1,81.0%,1.33,aNdu,16-11,88.6,76.2%,1.31,fejtZ,18-11,75.4,71.4%,1.22,consss,15-10,65.0,76.2%,1.18,clax,16-18,74.9,66.7%,0.87,FpSSS,12-16,57.6,61.9%,0.85,Porya,11-16,54.4,47.6%,0.68,d1Ledez,8-17,56.0,57.1%,0.65,seized,9-18,60.0,52.4%,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 Mar 19:00 2363077,Endpoint,PROSPECTS,Inferno,mhL,34-21,103.3,77.8%,1.54,HeavyGod,26-23,81.6,75.0%,1.17,Fessor,28-24,84.4,69.4%,1.16,MiGHTYMAX,23-25,72.8,63.9%,1.00,Surreal,20-23,56.0,72.2%,0.92,bobeksde,30-26,90.9,66.7%,1.20,hype,22-23,63.2,72.2%,0.97,FRANSSON,18-24,69.1,72.2%,0.92,Ro1f,22-28,65.6,66.7%,0.88,spooke,24-31,80.3,58.3%,0.88,Overpass,Fessor,25-19,108.6,83.3%,1.44,HeavyGod,26-18,85.9,76.7%,1.31,Surreal,22-21,58.0,66.7%,0.89,mhL,17-21,65.8,60.0%,0.89,MiGHTYMAX,13-17,57.0,63.3%,0.86,spooke,25-21,84.6,70.0%,1.16,hype,20-18,74.9,66.7%,1.03,FRANSSON,20-21,82.5,66.7%,0.98,Ro1f,16-20,59.5,60.0%,0.89,bobeksde,15-23,64.8,53.3%,0.78,Vertigo,Fessor,27-21,89.5,82.4%,1.32,mhL,27-20,84.7,79.4%,1.24,MiGHTYMAX,23-20,72.8,76.5%,1.14,Surreal,23-23,82.7,70.6%,1.13,HeavyGod,22-22,67.5,67.6%,0.96,FRANSSON,26-22,78.1,70.6%,1.16,bobeksde,28-27,83.1,73.5%,1.05,spooke,18-26,75.2,67.6%,0.97,hype,15-22,49.8,55.9%,0.75,Ro1f,19-25,62.8,61.8%,0.75
23 Mar 19:30 2362962,G2 Oya,Angels,Anubis,kr4sy,29-16,89.9,70.0%,1.43,kyossa,23-19,78.9,80.0%,1.22,manka,20-16,62.1,83.3%,1.14,zAAz,16-22,73.7,53.3%,0.89,juliano,14-24,64.0,70.0%,0.73,uulis,23-22,85.4,86.7%,1.34,Katherine,25-16,67.2,80.0%,1.32,Margo,15-19,56.9,66.7%,0.90,ayaka,19-23,69.2,66.7%,0.86,meo,15-22,66.3,63.3%,0.83,Overpass,kr4sy,21-19,91.3,73.1%,1.23,juliano,17-17,69.6,61.5%,1.01,kyossa,14-18,63.3,76.9%,0.84,zAAz,12-20,66.4,57.7%,0.77,manka,14-20,53.9,65.4%,0.74,Katherine,24-16,93.1,76.9%,1.42,uulis,21-14,76.5,76.9%,1.38,meo,22-15,93.1,84.6%,1.29,ayaka,17-14,65.7,69.2%,1.00,Margo,10-20,59.9,50.0%,0.70,Vertigo,kyossa,27-11,97.4,87.5%,1.61,juliano,20-14,84.3,79.2%,1.34,kr4sy,16-12,70.9,75.0%,1.11,zAAz,14-17,80.1,75.0%,1.06,manka,14-17,73.2,66.7%,1.01,Margo,18-16,79.2,75.0%,1.11,ayaka,13-20,65.7,62.5%,0.99,meo,15-18,76.5,66.7%,0.97,Katherine,16-16,72.2,70.8%,0.97,uulis,9-21,54.4,58.3%,0.66
23 Mar 19:00 2363219,ECSTATIC,BIG Academy,Overpass,kraghen,28-19,99.0,64.3%,1.47,maNkz,20-18,74.5,78.6%,1.18,salazar,20-16,64.6,78.6%,1.15,Cabbi,18-17,74.9,78.6%,1.13,Queenix,19-20,76.1,82.1%,1.09,prosus,25-21,84.8,67.9%,1.21,s1n,18-21,80.5,57.1%,0.93,skyye,18-23,68.7,67.9%,0.89,ArroW,13-20,66.3,60.7%,0.87,S3NSEY,16-20,50.0,71.4%,0.84,Vertigo,salazar,21-16,74.8,67.9%,1.17,Queenix,14-20,61.1,60.7%,0.90,kraghen,15-19,62.3,64.3%,0.88,maNkz,19-23,74.6,60.7%,0.85,Cabbi,11-23,54.0,60.7%,0.62,prosus,27-16,108.4,78.6%,1.66,skyye,26-15,92.2,85.7%,1.50,s1n,22-16,89.2,75.0%,1.29,ArroW,12-15,35.9,92.9%,0.93,S3NSEY,14-19,44.1,82.1%,0.80,Anubis,Cabbi,17-18,67.1,67.9%,0.92,maNkz,16-25,75.6,57.1%,0.82,Queenix,12-19,59.0,57.1%,0.81,kraghen,12-18,49.8,64.3%,0.76,salazar,14-22,47.4,57.1%,0.69,prosus,23-16,91.2,92.9%,1.53,s1n,21-14,94.8,92.9%,1.52,ArroW,24-13,85.2,75.0%,1.39,skyye,18-13,53.9,78.6%,1.08,S3NSEY,16-15,59.7,85.7%,1.04
23 Mar 20:00 2363220,FTW,Partizan,Inferno,NOPEEJ,30-12,105.8,86.2%,1.68,Ag1l,22-14,83.3,79.3%,1.28,arrozdoce,21-17,76.0,86.2%,1.14,stadodo,19-17,65.3,69.0%,1.04,DDias,10-22,51.7,55.2%,0.65,c0llins,24-18,101.1,65.5%,1.32,ROGA,20-17,60.4,72.4%,1.15,KalubeR,16-19,56.5,75.9%,0.98,Duplicate,12-21,47.4,62.1%,0.66,emi,10-27,56.7,62.1%,0.58,Nuke,NOPEEJ,19-18,93.9,81.5%,1.31,stadodo,20-19,73.3,70.4%,1.23,arrozdoce,20-15,75.7,74.1%,1.08,DDias,20-18,65.4,66.7%,1.02,Ag1l,11-15,62.3,81.5%,0.93,emi,22-19,86.2,70.4%,1.28,c0llins,19-21,89.4,66.7%,1.13,ROGA,18-16,68.6,63.0%,0.95,Duplicate,13-18,57.6,59.3%,0.79,KalubeR,12-19,56.7,70.4%,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 Mar 19:00 2363080,EYEBALLERS,SAW,Inferno,Sapec,19-19,93.0,73.9%,1.12,flusha,13-19,83.0,78.3%,0.99,SHiNE,16-17,64.3,60.9%,0.88,JW,11-15,57.1,69.6%,0.82,Peppzor,11-16,42.9,60.9%,0.66,JUST,20-14,110.3,82.6%,1.57,ewjerkz,21-16,83.0,65.2%,1.33,roman,16-11,66.3,82.6%,1.33,story,18-15,86.2,73.9%,1.30,MUTiRiS,10-14,50.4,69.6%,0.79,Ancient,Sapec,23-14,78.6,70.4%,1.29,Peppzor,18-14,96.7,74.1%,1.28,SHiNE,20-18,77.3,70.4%,1.08,JW,17-18,72.8,74.1%,1.08,flusha,19-14,62.7,74.1%,1.06,roman,15-16,65.3,59.3%,0.96,ewjerkz,14-23,77.0,51.9%,0.91,MUTiRiS,16-20,68.5,66.7%,0.87,JUST,17-19,63.1,55.6%,0.83,story,13-19,51.6,55.6%,0.71,Vertigo,SHiNE,19-19,80.3,70.4%,1.13,flusha,18-19,82.7,66.7%,1.08,Peppzor,17-20,81.4,66.7%,1.05,Sapec,15-19,69.9,66.7%,0.92,JW,14-18,53.9,66.7%,0.83,story,24-15,92.8,77.8%,1.47,ewjerkz,20-19,82.0,74.1%,1.16,JUST,17-18,80.7,74.1%,1.07,MUTiRiS,18-12,57.7,70.4%,1.03,roman,15-19,67.9,63.0%,0.87
23 Mar 19:00 2363224,500,Viperio,Nuke,Rainwaker,16-16,86.0,54.5%,1.04,dennyslaw,18-18,95.2,59.1%,1.03,niki1,11-18,67.6,68.2%,0.83,Patrick,10-18,54.7,59.1%,0.57,SHiPZ,6-20,53.7,59.1%,0.48,Girafffe,20-10,97.8,86.4%,1.50,Gizmy,20-15,99.7,81.8%,1.48,arTisT,21-12,91.1,77.3%,1.40,Ping,16-13,79.7,90.9%,1.33,MMS,12-12,46.5,86.4%,0.94,Ancient,niki1,25-17,96.9,76.9%,1.62,Rainwaker,23-15,84.9,73.1%,1.25,dennyslaw,21-14,78.2,76.9%,1.18,Patrick,14-17,70.6,73.1%,1.00,SHiPZ,14-18,62.9,57.7%,0.81,Girafffe,20-16,68.4,65.4%,1.02,Ping,18-21,82.8,69.2%,1.02,Gizmy,16-19,66.8,73.1%,0.99,MMS,17-19,74.3,69.2%,0.92,arTisT,9-22,55.5,53.8%,0.62,Overpass,dennyslaw,27-10,95.3,92.0%,1.68,SHiPZ,23-12,98.6,80.0%,1.57,Patrick,18-13,81.5,80.0%,1.17,Rainwaker,9-12,69.2,80.0%,1.06,niki1,13-14,54.6,60.0%,0.93,Girafffe,21-18,80.9,68.0%,1.16,Gizmy,15-19,72.9,60.0%,0.94,MMS,7-17,59.0,56.0%,0.67,Ping,11-16,44.8,68.0%,0.65,arTisT,7-21,38.3,36.0%,0.37
23 Mar 19:30 2362961,BIG EQUIPA,Spirit fe,Vertigo,Zana,22-9,96.0,82.6%,1.53,JennyR,24-13,80.3,87.0%,1.47,D7,16-11,70.3,78.3%,1.18,josi,14-13,91.0,69.6%,1.14,Aida,11-12,72.0,73.9%,1.02,suns1de,18-17,84.0,56.5%,1.17,RacheLL,12-18,57.3,60.9%,0.73,xia,12-16,52.9,56.5%,0.72,Moraltis,10-19,57.3,47.8%,0.61,Jammie,6-19,40.9,43.5%,0.45,Anubis,Zana,30-18,99.2,75.0%,1.63,D7,20-17,74.9,71.4%,1.15,JennyR,13-18,65.5,60.7%,0.94,josi,14-19,59.3,75.0%,0.89,Aida,15-17,58.6,78.6%,0.87,xia,20-16,74.7,78.6%,1.22,Moraltis,19-18,75.5,75.0%,1.16,RacheLL,16-19,73.6,75.0%,0.99,suns1de,19-18,67.7,71.4%,0.97,Jammie,15-21,67.5,60.7%,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 Mar 19:00 2363079,Monte,PALOMA,Mirage,Woro2k,29-15,110.0,85.7%,1.69,BOROS,26-21,102.6,75.0%,1.56,DemQQ,23-17,77.5,67.9%,1.21,sdy,17-20,66.6,71.4%,0.99,kRaSnaL,15-18,51.3,78.6%,0.88,olimp,23-21,95.6,64.3%,1.16,casey,21-22,75.6,57.1%,0.97,iso,20-25,81.0,64.3%,0.92,sNx,16-21,62.8,53.6%,0.68,Murlok,10-21,41.2,53.6%,0.58,Ancient,kRaSnaL,22-18,109.8,70.8%,1.33,Woro2k,16-14,56.9,70.8%,1.02,BOROS,16-19,83.2,58.3%,0.99,sdy,10-19,64.5,58.3%,0.69,DemQQ,10-18,37.1,50.0%,0.48,olimp,21-16,87.8,79.2%,1.42,iso,20-14,84.2,83.3%,1.34,Murlok,15-14,75.0,70.8%,1.18,sNx,18-18,83.8,75.0%,1.11,casey,14-14,59.7,79.2%,1.11,Vertigo,kRaSnaL,26-14,104.9,76.2%,1.68,Woro2k,20-9,83.0,81.0%,1.50,BOROS,18-18,100.5,81.0%,1.34,DemQQ,13-8,79.8,85.7%,1.30,sdy,13-10,75.3,81.0%,1.14,iso,20-17,100.9,71.4%,1.30,olimp,13-18,76.4,76.2%,0.83,Murlok,11-17,58.3,57.1%,0.67,sNx,7-20,62.6,57.1%,0.46,casey,7-18,42.7,57.1%,0.40
