id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
9 Apr 04:20 2363212,paiN,Fluxo,Mirage,NEKIZ,25-7,104.2,94.1%,2.07,skullz,20-5,125.4,88.2%,2.02,zevy,17-7,101.8,88.2%,1.65,hardzao,10-8,78.2,88.2%,1.18,biguzera,11-9,81.6,70.6%,1.14,history,12-16,80.9,52.9%,0.82,felps,11-17,82.2,52.9%,0.73,Lucaozy,6-17,60.3,52.9%,0.54,vsm,5-17,63.1,35.3%,0.38,WOOD7,2-16,18.6,41.2%,0.27,Nuke,biguzera,22-13,106.8,79.2%,1.59,zevy,22-15,90.8,79.2%,1.38,skullz,17-15,73.2,83.3%,1.26,hardzao,17-12,76.3,79.2%,1.21,NEKIZ,17-15,63.8,79.2%,1.18,vsm,21-18,94.3,58.3%,1.12,felps,16-23,76.7,66.7%,0.86,history,15-21,71.8,62.5%,0.77,Lucaozy,9-17,55.6,79.2%,0.71,WOOD7,9-17,61.4,50.0%,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Apr 00:45 2363210,Flamengo,Nouns,Inferno,zqkS,20-17,67.4,71.4%,1.11,n1ssim,16-17,78.8,67.9%,1.09,f4stzin,17-19,69.6,75.0%,1.04,delboNi,16-19,76.1,75.0%,1.03,SHOOWTiME,12-18,38.4,67.9%,0.73,cJ,18-14,72.2,82.1%,1.17,cynic,20-17,75.4,71.4%,1.16,MarKE,21-18,77.6,75.0%,1.13,Bwills,16-13,63.5,75.0%,1.11,nosraC,14-19,66.4,78.6%,0.95,Ancient,SHOOWTiME,24-12,106.3,81.0%,1.69,n1ssim,20-9,106.8,85.7%,1.66,zqkS,20-10,88.6,81.0%,1.62,f4stzin,13-16,70.2,76.2%,1.09,delboNi,6-13,40.3,57.1%,0.60,Bwills,15-17,79.9,57.1%,0.90,nosraC,14-18,87.2,71.4%,0.88,cynic,10-16,60.4,52.4%,0.74,MarKE,12-16,62.1,52.4%,0.70,cJ,9-17,50.3,52.4%,0.51,Mirage,SHOOWTiME,20-18,82.4,63.6%,0.99,f4stzin,14-17,73.0,68.2%,0.96,delboNi,14-17,87.1,72.7%,0.96,zqkS,9-18,54.0,63.6%,0.55,n1ssim,6-18,37.3,54.5%,0.44,Bwills,19-11,94.4,90.9%,1.63,cynic,20-11,91.3,86.4%,1.50,nosraC,17-14,82.7,81.8%,1.32,MarKE,19-13,74.0,63.6%,1.16,cJ,13-17,83.0,72.7%,0.98
8 Apr 23:15 2363209,BESTIA,MIBR,Anubis,meyern,23-20,96.8,60.7%,1.28,luchov,18-20,69.2,60.7%,0.99,Luken,16-19,62.6,71.4%,0.89,deco,14-21,58.1,75.0%,0.81,Noktse,12-19,50.9,60.7%,0.73,Tuurtle,25-18,80.1,75.0%,1.28,insani,22-15,84.9,71.4%,1.26,brnz4n,18-20,86.9,71.4%,1.17,HEN1,18-15,63.8,82.1%,1.03,exit,15-17,68.4,75.0%,0.97,Overpass,Luken,24-20,85.2,82.8%,1.24,meyern,21-21,91.6,75.9%,1.17,deco,21-20,77.5,75.9%,1.16,luchov,20-21,67.8,62.1%,1.04,Noktse,19-18,63.9,75.9%,0.99,HEN1,21-18,78.7,82.8%,1.16,exit,23-19,82.5,75.9%,1.14,brnz4n,20-24,85.6,75.9%,1.09,Tuurtle,19-20,57.4,65.5%,0.97,insani,17-24,68.6,58.6%,0.79,Inferno,Noktse,13-16,58.9,61.5%,0.87,luchov,16-21,71.7,57.7%,0.84,Luken,14-17,57.6,61.5%,0.77,meyern,14-21,60.0,57.7%,0.74,deco,11-22,61.8,46.2%,0.58,brnz4n,28-17,121.5,80.8%,1.82,exit,20-11,77.9,92.3%,1.40,Tuurtle,20-14,80.4,65.4%,1.22,HEN1,15-10,61.7,80.8%,1.20,insani,12-16,58.9,73.1%,0.88
8 Apr 20:00 2363208,Evil Geniuses,Paquetá,Inferno,wiz,29-10,116.4,87.5%,1.92,HexT,23-14,86.4,66.7%,1.30,autimatic,15-14,78.5,79.2%,1.16,Brehze,12-12,63.1,79.2%,1.06,neaLaN,7-16,41.1,54.2%,0.65,venomzera,18-17,86.1,66.7%,1.08,ALLE,13-18,77.3,66.7%,0.89,yel,16-18,73.5,62.5%,0.88,nython,10-15,34.5,79.2%,0.77,DeStiNy,9-18,52.1,54.2%,0.76,Mirage,autimatic,28-19,92.6,72.4%,1.37,neaLaN,21-22,97.7,58.6%,1.19,Brehze,21-23,71.0,75.9%,0.96,HexT,13-22,56.3,55.2%,0.73,wiz,11-23,48.7,62.1%,0.63,yel,30-19,100.5,82.8%,1.44,ALLE,22-16,77.8,86.2%,1.27,nython,23-18,82.5,69.0%,1.23,DeStiNy,22-21,79.3,79.3%,1.17,venomzera,12-20,56.6,65.5%,0.77,Overpass,autimatic,24-19,102.2,66.7%,1.34,wiz,15-15,76.9,70.4%,1.13,Brehze,15-19,48.3,63.0%,0.77,neaLaN,11-19,63.5,63.0%,0.72,HexT,14-19,54.7,63.0%,0.70,DeStiNy,21-17,81.5,70.4%,1.25,ALLE,18-17,85.9,66.7%,1.12,yel,19-14,76.7,63.0%,1.07,nython,19-16,65.8,66.7%,1.01,venomzera,14-17,51.0,74.1%,0.95
8 Apr 20:00 2363207,Complexity,Imperial,Overpass,hallzerk,22-17,84.4,79.3%,1.29,JT,22-19,86.3,75.9%,1.23,FaNg,23-18,81.7,72.4%,1.19,Grim,17-20,60.2,82.8%,0.88,floppy,11-16,48.9,75.9%,0.81,boltz,21-20,85.0,69.0%,1.18,VINI,21-19,74.5,62.1%,1.13,FalleN,17-18,63.9,82.8%,1.00,chelo,17-19,65.5,65.5%,0.94,JOTA,13-20,59.4,75.9%,0.91,Nuke,floppy,20-17,73.9,78.6%,1.23,Grim,23-20,86.0,89.3%,1.20,hallzerk,20-16,70.0,75.0%,1.12,JT,21-17,77.9,67.9%,1.10,FaNg,12-20,55.5,60.7%,0.81,boltz,22-16,83.4,78.6%,1.27,VINI,20-21,85.5,67.9%,1.05,chelo,19-21,80.6,64.3%,1.02,FalleN,15-19,59.2,75.0%,0.82,JOTA,13-19,53.2,64.3%,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 Apr 18:40 2363582,Cryptova,ECLOT,Ancient,Darber,16-18,80.6,61.9%,1.05,zyored,13-18,90.4,66.7%,1.04,bery,10-18,55.1,38.1%,0.59,PR,6-17,33.8,28.6%,0.42,MAXX,4-19,37.3,28.6%,0.26,nbqq,26-9,111.7,85.7%,1.96,Valencio,19-9,85.2,76.2%,1.39,K1-FiDa,16-11,101.7,71.4%,1.36,Dytor,15-12,93.8,81.0%,1.25,anarkez,14-8,54.1,81.0%,1.17,Vertigo,zyored,26-19,70.1,72.2%,1.11,bery,26-22,78.6,63.9%,1.11,Darber,26-26,86.6,58.3%,1.00,PR,21-26,57.5,63.9%,0.86,MAXX,16-26,61.0,61.1%,0.70,Valencio,32-20,85.9,75.0%,1.34,nbqq,24-23,88.2,66.7%,1.21,K1-FiDa,23-21,69.0,77.8%,1.07,anarkez,23-26,65.8,61.1%,0.98,Dytor,17-26,61.2,58.3%,0.75,Overpass,MAXX,18-16,72.6,86.4%,1.19,bery,14-16,75.3,81.8%,1.08,Darber,15-19,67.5,63.6%,0.95,zyored,14-19,90.1,68.2%,0.93,PR,9-19,57.9,68.2%,0.68,Dytor,19-15,93.5,77.3%,1.37,anarkez,19-16,97.1,59.1%,1.21,K1-FiDa,18-12,77.4,77.3%,1.21,nbqq,15-14,72.8,77.3%,1.15,Valencio,18-13,71.1,81.8%,1.13
8 Apr 18:25 2363584,Furious,Boca Juniors,Mirage,laser,20-22,95.3,52.2%,1.08,KAISER,11-17,51.7,60.9%,0.74,Andrew,13-18,63.3,60.9%,0.74,ABM,9-17,56.5,60.9%,0.73,tom1jed,9-18,44.9,43.5%,0.54,tomaszin,24-10,116.3,82.6%,1.81,MRN1,20-13,84.1,73.9%,1.28,lenci,19-14,76.0,82.6%,1.20,atarax1a,13-10,64.4,87.0%,1.16,pavv,16-15,79.3,73.9%,1.12,Nuke,ABM,22-17,88.4,71.4%,1.21,laser,21-21,88.5,64.3%,1.20,tom1jed,22-19,76.7,75.0%,1.19,Andrew,15-21,54.6,53.6%,0.75,KAISER,12-17,60.0,53.6%,0.73,pavv,25-18,94.9,78.6%,1.42,MRN1,22-18,91.0,71.4%,1.21,lenci,19-21,84.9,64.3%,1.00,atarax1a,17-18,56.6,71.4%,0.90,tomaszin,12-18,52.3,67.9%,0.80,Ancient,laser,31-20,103.2,80.0%,1.39,tom1jed,19-18,70.8,73.3%,1.03,KAISER,18-17,61.0,76.7%,0.99,Andrew,20-24,73.5,66.7%,0.99,ABM,15-26,67.4,63.3%,0.75,atarax1a,26-17,84.1,83.3%,1.36,pavv,23-20,77.6,83.3%,1.20,lenci,20-21,69.3,86.7%,1.14,tomaszin,21-22,84.6,73.3%,1.10,MRN1,14-24,66.1,70.0%,0.77
8 Apr 15:55 2363133,Rare Atom,TYLOO,Ancient,Mercury,26-15,94.9,75.0%,1.43,Moseyuh,22-16,89.6,85.7%,1.25,kaze,17-14,51.2,75.0%,1.04,JamYoung,19-18,71.8,64.3%,1.01,advent,8-19,50.5,67.9%,0.71,Attacker,21-16,86.4,67.9%,1.30,DANK1NG,19-18,70.5,64.3%,1.06,aristo,16-20,58.5,53.6%,0.82,Freeman,11-19,51.5,60.7%,0.75,Summer,13-21,60.5,57.1%,0.68,Inferno,JamYoung,24-16,82.8,79.3%,1.33,Mercury,19-16,76.0,89.7%,1.24,advent,17-15,63.5,69.0%,1.00,kaze,12-19,46.6,72.4%,0.80,Moseyuh,13-19,56.7,62.1%,0.78,DANK1NG,19-17,72.3,79.3%,1.21,aristo,19-15,67.3,86.2%,1.20,Summer,21-17,78.1,72.4%,1.12,Freeman,13-19,54.6,82.8%,0.86,Attacker,12-20,62.3,58.6%,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 Apr 17:40 2363158,FaZe,Bad News Eagles,Inferno,Twistzz,26-16,86.7,61.5%,1.39,ropz,16-15,69.3,73.1%,1.02,rain,12-21,61.1,65.4%,0.76,broky,10-17,61.4,61.5%,0.72,karrigan,12-22,66.3,53.8%,0.58,gxx-,24-12,84.5,80.8%,1.41,rigoN,23-15,86.7,69.2%,1.36,SENER1,16-14,82.1,73.1%,1.18,sinnopsyy,18-18,76.1,76.9%,1.09,juanflatroo,10-17,54.9,69.2%,0.79,Mirage,broky,27-19,88.3,73.3%,1.29,Twistzz,18-21,81.2,76.7%,1.13,rain,18-23,69.7,60.0%,0.90,ropz,20-23,64.2,60.0%,0.83,karrigan,16-22,62.8,56.7%,0.78,juanflatroo,27-17,88.4,76.7%,1.42,gxx-,24-19,82.0,70.0%,1.19,rigoN,22-20,75.7,70.0%,1.14,sinnopsyy,21-24,87.4,80.0%,1.14,SENER1,14-19,60.5,83.3%,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 Apr 17:50 2363578,Boston crab,K23,Nuke,glowiing,20-9,118.0,89.5%,1.93,danistzz,20-7,117.5,89.5%,1.89,flamie,18-5,87.0,94.7%,1.52,supra,15-9,72.9,94.7%,1.32,alpha,12-9,69.1,78.9%,1.10,X5G7V,8-14,49.7,57.9%,0.67,RAiLWAY,10-18,57.9,57.9%,0.64,El1an,9-18,76.5,47.4%,0.61,Magnojez,6-17,39.7,47.4%,0.44,Raijin,6-18,34.6,42.1%,0.30,Vertigo,danistzz,25-12,102.1,91.7%,1.85,flamie,26-15,105.8,79.2%,1.63,glowiing,20-16,90.7,79.2%,1.23,alpha,16-14,79.5,79.2%,1.21,supra,12-14,57.8,66.7%,0.91,Raijin,17-19,81.6,54.2%,0.93,El1an,18-21,82.6,54.2%,0.91,Magnojez,15-18,60.5,54.2%,0.79,X5G7V,12-20,61.0,50.0%,0.61,RAiLWAY,9-21,60.8,58.3%,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 Apr 15:40 2363157,Into the Breach,B8,Ancient,volt,23-17,91.4,79.3%,1.33,rallen,23-18,79.2,86.2%,1.29,CRUC1AL,21-18,69.0,86.2%,1.16,CYPHER,18-19,77.7,82.8%,1.15,Thomas,21-25,85.0,72.4%,1.02,cptkurtka023,28-25,104.9,69.0%,1.21,r1nkle,16-22,70.8,69.0%,1.02,amster,15-20,59.9,86.2%,1.01,OWNER,20-19,67.6,69.0%,0.98,alex666,17-22,71.0,69.0%,0.86,Mirage,rallen,34-29,89.3,78.6%,1.20,CYPHER,31-36,82.4,78.6%,1.09,volt,23-25,69.3,78.6%,1.06,Thomas,28-32,65.2,69.0%,0.95,CRUC1AL,22-26,54.3,66.7%,0.86,cptkurtka023,33-31,83.6,81.0%,1.22,r1nkle,33-25,75.7,76.2%,1.22,alex666,29-27,80.9,78.6%,1.11,amster,27-26,67.3,81.0%,1.06,OWNER,26-29,69.5,64.3%,0.86,Vertigo,CYPHER,20-12,94.7,73.9%,1.46,rallen,21-9,80.4,82.6%,1.46,Thomas,20-14,93.6,91.3%,1.43,volt,20-12,84.8,78.3%,1.29,CRUC1AL,15-13,73.2,91.3%,1.19,r1nkle,21-19,84.3,78.3%,1.09,cptkurtka023,14-22,70.1,65.2%,0.90,amster,9-17,56.2,60.9%,0.72,alex666,8-19,52.3,52.2%,0.64,OWNER,8-19,59.7,60.9%,0.63
8 Apr 14:00 2363583,SINNERS,Sampi,Ancient,ZEDKO,29-22,99.5,75.0%,1.27,KWERTZZ,31-27,86.9,75.0%,1.18,SHOCK,28-24,74.6,66.7%,1.10,oskar,19-23,58.9,61.1%,0.85,beastik,16-26,58.2,69.4%,0.79,MATYS,37-28,112.9,66.7%,1.36,sAvana1,24-24,79.9,69.4%,1.13,T4gg3D,25-24,75.3,72.2%,1.10,Blogg1s,20-23,47.5,66.7%,0.82,The eLiVe,12-24,50.0,55.6%,0.66,Overpass,beastik,33-14,138.4,92.0%,2.05,oskar,19-11,67.2,80.0%,1.30,KWERTZZ,17-13,65.4,80.0%,1.12,ZEDKO,11-15,57.9,68.0%,0.90,SHOCK,8-18,42.8,64.0%,0.67,sAvana1,15-18,78.5,76.0%,1.01,The eLiVe,15-19,65.0,76.0%,0.96,MATYS,15-20,76.6,76.0%,0.89,Blogg1s,11-13,51.4,72.0%,0.89,T4gg3D,15-19,75.4,48.0%,0.87,Nuke,KWERTZZ,23-14,100.8,86.4%,1.51,ZEDKO,18-13,98.9,77.3%,1.32,beastik,18-10,82.0,77.3%,1.26,SHOCK,15-12,68.8,72.7%,1.16,oskar,13-11,68.2,72.7%,1.12,T4gg3D,20-16,90.6,63.6%,1.29,Blogg1s,12-15,68.1,59.1%,0.96,MATYS,11-20,76.1,45.5%,0.73,sAvana1,11-18,58.7,63.6%,0.67,The eLiVe,6-18,29.7,63.6%,0.54
8 Apr 14:00 2363581,Websterz,MOON,Overpass,boX,19-19,85.5,67.9%,1.07,tN1R,21-17,57.5,67.9%,0.96,mds,16-21,65.0,60.7%,0.87,znxxX,13-18,54.7,60.7%,0.79,sugaR,11-22,57.0,53.6%,0.68,kinqie,29-21,115.1,82.1%,1.56,j3zyy,22-11,79.4,75.0%,1.37,tex1y,16-14,62.9,82.1%,1.10,nota,15-16,58.1,75.0%,1.00,executor,15-18,56.8,71.4%,0.92,Inferno,sugaR,22-18,84.7,80.0%,1.26,mds,19-17,85.3,80.0%,1.15,boX,19-18,73.7,63.3%,1.10,tN1R,20-18,62.1,70.0%,1.00,znxxX,19-14,58.6,60.0%,0.97,j3zyy,23-17,75.8,63.3%,1.24,kinqie,21-19,69.3,66.7%,1.14,nota,17-19,65.8,76.7%,0.90,executor,14-22,51.9,60.0%,0.69,tex1y,10-22,55.3,60.0%,0.63,Mirage,mds,24-15,89.2,67.9%,1.28,boX,21-16,86.0,71.4%,1.23,znxxX,20-16,76.6,78.6%,1.21,tN1R,23-18,73.2,78.6%,1.17,sugaR,12-17,61.9,57.1%,0.83,j3zyy,23-18,76.9,71.4%,1.21,nota,16-18,70.0,60.7%,0.89,kinqie,16-22,65.0,53.6%,0.84,tex1y,15-19,58.6,64.3%,0.76,executor,11-23,59.0,53.6%,0.66
8 Apr 13:50 2363155,Falcons,GamerLegion,Overpass,misutaaa,20-21,84.0,73.3%,1.10,NBK-,25-23,79.9,63.3%,1.06,kennyS,18-19,73.5,66.7%,0.99,bodyy,19-23,79.0,73.3%,0.97,Python,13-17,38.6,73.3%,0.75,siuhy,31-16,96.3,83.3%,1.66,iM,22-22,81.9,66.7%,1.20,acoR,19-17,69.0,76.7%,1.08,Keoz,17-19,56.2,73.3%,0.96,isak,14-21,75.4,73.3%,0.95,Inferno,bodyy,30-15,102.7,85.7%,1.72,misutaaa,20-15,83.4,67.9%,1.20,kennyS,18-13,70.0,75.0%,1.15,Python,12-14,55.1,85.7%,0.93,NBK-,11-14,44.2,82.1%,0.92,acoR,22-17,89.8,71.4%,1.37,Keoz,16-22,78.2,53.6%,0.89,siuhy,12-16,42.6,71.4%,0.83,isak,13-15,42.1,67.9%,0.82,iM,7-21,45.9,46.4%,0.46,Mirage,NBK-,16-17,60.0,66.7%,0.97,misutaaa,17-17,67.3,58.3%,0.91,Python,10-19,55.7,62.5%,0.75,bodyy,11-19,75.5,62.5%,0.69,kennyS,10-18,53.7,62.5%,0.67,siuhy,21-14,94.3,70.8%,1.43,isak,23-10,80.5,79.2%,1.42,iM,17-16,98.3,79.2%,1.29,acoR,15-11,63.2,75.0%,1.10,Keoz,14-13,64.0,66.7%,1.00
8 Apr 11:40 2363132,Eruption,Twisted Minds,Overpass,shinobi,25-19,89.0,71.4%,1.15,cool4st,18-20,88.8,64.3%,1.01,yAmi,20-20,66.9,67.9%,1.00,fury5k,17-18,67.6,60.7%,1.00,dobu,14-24,65.4,78.6%,0.80,D0cC,26-16,105.4,78.6%,1.53,BLACKEAGLE,22-16,73.6,85.7%,1.26,KD69z,22-21,82.7,75.0%,1.16,SpAwNnS,17-18,68.0,71.4%,0.97,Lobanjica,14-23,68.7,60.7%,0.77,Mirage,cool4st,31-25,71.6,66.7%,1.09,fury5k,32-32,77.9,57.1%,1.02,yAmi,27-26,64.4,69.0%,0.98,dobu,24-28,66.7,66.7%,0.97,shinobi,23-31,78.5,64.3%,0.90,SpAwNnS,35-29,90.3,71.4%,1.28,D0cC,32-23,73.0,76.2%,1.18,Lobanjica,29-26,68.5,69.0%,1.03,BLACKEAGLE,23-30,77.3,66.7%,0.94,KD69z,23-29,62.0,64.3%,0.86,Anubis,yAmi,17-18,75.4,73.1%,1.01,cool4st,17-17,62.2,69.2%,0.93,dobu,17-22,79.9,61.5%,0.90,shinobi,13-21,73.9,76.9%,0.88,fury5k,13-20,62.0,57.7%,0.77,D0cC,27-11,105.8,84.6%,1.72,SpAwNnS,25-16,96.0,69.2%,1.40,Lobanjica,14-17,75.0,76.9%,1.04,KD69z,20-20,63.4,61.5%,1.03,BLACKEAGLE,12-15,48.0,69.2%,0.83
8 Apr 13:20 2363532,Enterprise,ENCE Academy,Mirage,zur1s,28-17,98.6,80.0%,1.46,Pechyn,29-18,97.5,73.3%,1.40,leckr,21-20,74.2,73.3%,1.14,SYSTEM,21-21,78.2,80.0%,1.09,M1key,13-24,50.5,53.3%,0.63,HENU,21-20,92.4,76.7%,1.22,juissi,21-17,66.8,70.0%,1.03,myltsi,21-27,73.7,73.3%,0.93,podi,18-23,69.5,53.3%,0.90,S1rva,19-25,59.5,63.3%,0.88,Inferno,zur1s,25-16,90.5,75.9%,1.47,Pechyn,21-19,77.7,72.4%,1.13,SYSTEM,21-18,66.1,75.9%,1.08,M1key,18-23,79.3,72.4%,0.94,leckr,18-23,61.0,51.7%,0.75,S1rva,21-20,84.5,72.4%,1.18,podi,20-18,65.7,79.3%,1.07,HENU,17-22,82.7,72.4%,1.01,myltsi,18-20,61.3,72.4%,1.01,juissi,22-23,79.0,62.1%,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 Apr 13:15 2363156,Virtus.pro,MOUZ,Mirage,FL1T,16-20,83.5,64.0%,1.05,Jame,17-18,70.1,64.0%,0.92,fame,15-19,61.1,60.0%,0.82,n0rb3r7,14-21,70.7,52.0%,0.69,Qikert,11-18,52.8,52.0%,0.62,torzsi,24-12,115.5,72.0%,1.75,frozen,25-14,96.5,72.0%,1.42,JDC,20-16,81.8,76.0%,1.13,xertioN,15-15,66.2,76.0%,1.00,dexter,12-16,52.2,72.0%,0.92,Ancient,n0rb3r7,13-17,99.0,61.9%,1.00,Qikert,14-19,67.6,66.7%,0.85,Jame,12-16,49.2,61.9%,0.77,fame,10-18,62.5,61.9%,0.68,FL1T,7-19,46.7,47.6%,0.41,frozen,26-6,116.0,95.2%,2.01,torzsi,23-8,98.9,90.5%,1.77,JDC,14-13,87.9,95.2%,1.36,xertioN,18-13,97.6,71.4%,1.31,dexter,8-17,39.0,57.1%,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 Apr 11:00 2363154,Apeks,Sprout,Inferno,nawwk,21-10,79.1,88.9%,1.48,jL,23-14,93.4,74.1%,1.26,jkaem,18-17,77.3,66.7%,1.16,STYKO,16-9,55.1,81.5%,1.15,kyxsan,15-17,77.5,74.1%,1.08,Staehr,18-19,77.7,63.0%,1.06,lauNX,13-17,57.0,59.3%,0.80,XELLOW,15-18,47.8,70.4%,0.78,AZR,10-21,54.7,55.6%,0.69,Zyphon,10-19,46.7,55.6%,0.56,Overpass,jL,26-16,89.2,85.2%,1.43,STYKO,20-16,89.4,77.8%,1.27,nawwk,16-12,60.0,77.8%,1.20,jkaem,20-21,82.5,74.1%,1.00,kyxsan,12-17,55.4,63.0%,0.79,Staehr,20-17,86.1,81.5%,1.24,lauNX,23-20,96.0,74.1%,1.20,Zyphon,16-19,60.8,66.7%,0.93,AZR,10-20,48.9,63.0%,0.67,XELLOW,11-18,48.6,63.0%,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
