id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
18 Mar 10:00 2362956,CEPTER,Atlantic,Ancient,PERCY,25-14,105.0,86.4%,1.58,Ryxxo,19-10,99.0,86.4%,1.54,mupzG,19-14,95.5,81.8%,1.37,smF,15-10,58.3,86.4%,1.19,alexsomfan,14-13,72.5,72.7%,1.03,Zanto,11-17,62.9,54.5%,0.82,JBOEN,15-18,69.0,59.1%,0.80,kroK,13-20,68.0,59.1%,0.78,Basso,11-19,63.5,59.1%,0.72,Vster,10-19,53.4,63.6%,0.64,Inferno,PERCY,30-18,117.9,82.1%,1.62,Ryxxo,21-14,65.4,78.6%,1.28,mupzG,22-20,85.3,71.4%,1.18,smF,18-18,64.6,71.4%,1.06,alexsomfan,14-21,69.0,57.1%,0.85,Basso,23-22,91.6,64.3%,1.09,JBOEN,20-21,67.1,67.9%,0.91,Zanto,16-19,75.5,67.9%,0.87,kroK,18-21,72.5,57.1%,0.86,Vster,11-22,57.8,53.6%,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 10:00 2362958,Astralis Talent,NtK,Mirage,Altekz,18-14,94.0,79.2%,1.35,MistR,22-16,85.2,75.0%,1.32,Patti,21-12,82.3,70.8%,1.31,br0,16-18,78.5,79.2%,1.05,Kristou,15-15,71.4,62.5%,0.97,leakz,16-19,82.0,75.0%,1.08,LUMSEN,17-17,78.9,62.5%,1.07,MSL,19-19,79.1,58.3%,1.01,Ming0,14-19,65.0,54.2%,0.75,aizy,9-18,33.0,62.5%,0.56,Ancient,br0,22-9,99.2,86.4%,1.73,Altekz,18-14,88.1,77.3%,1.41,Patti,17-13,92.3,77.3%,1.39,Kristou,19-14,77.4,81.8%,1.38,MistR,14-14,80.1,77.3%,1.24,leakz,15-18,80.0,59.1%,0.91,MSL,16-20,85.0,59.1%,0.85,LUMSEN,12-18,65.6,77.3%,0.79,Ming0,11-16,57.8,54.5%,0.68,aizy,9-18,37.7,54.5%,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 10:00 2362955,Tricked,EHM,Ancient,Lucky,19-7,102.7,90.0%,1.64,IceBerg,19-11,100.0,85.0%,1.59,kwezz,18-7,84.5,90.0%,1.55,larsen,20-12,102.5,85.0%,1.51,PR1mE,16-10,72.1,70.0%,1.16,Fanøe,14-19,81.0,60.0%,0.85,Viggo,12-19,60.1,45.0%,0.78,BøghmagiC,11-17,51.9,45.0%,0.63,Sia,5-17,42.2,45.0%,0.36,Tubsy,5-20,49.5,35.0%,0.33,Overpass,PR1mE,22-10,129.4,84.2%,1.94,Lucky,22-8,88.1,84.2%,1.74,larsen,15-12,93.2,89.5%,1.51,kwezz,11-11,73.3,63.2%,1.14,IceBerg,13-12,66.6,63.2%,0.98,Tubsy,13-17,84.5,63.2%,0.82,Sia,10-15,70.2,68.4%,0.82,Fanøe,12-15,55.7,47.4%,0.63,Viggo,10-19,75.1,57.9%,0.62,BøghmagiC,8-17,45.1,42.1%,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 06:30 2362976,Encore,VERTEX,Inferno,Hatz,16-17,81.0,68.2%,1.05,Liki,12-18,67.7,63.6%,0.88,sterling,14-18,72.1,59.1%,0.84,SaVage,6-17,44.3,54.5%,0.60,ap0c,7-16,41.8,45.5%,0.56,pz,22-10,93.0,77.3%,1.56,BRACE,18-11,91.5,86.4%,1.42,hazr,15-13,87.8,81.8%,1.26,malta,15-9,71.6,81.8%,1.19,ADDICT,16-12,74.0,77.3%,1.14,Vertigo,Liki,26-13,90.0,88.9%,1.61,ap0c,21-16,93.4,70.4%,1.32,sterling,19-13,70.3,74.1%,1.13,Hatz,18-16,67.2,74.1%,1.09,SaVage,13-19,60.6,70.4%,0.93,ADDICT,21-18,72.7,77.8%,1.19,hazr,20-20,86.1,66.7%,1.09,malta,15-19,67.4,63.0%,0.85,BRACE,13-23,57.9,59.3%,0.66,pz,8-17,44.1,48.1%,0.63,Nuke,Liki,19-20,82.0,67.9%,1.16,sterling,19-18,67.4,60.7%,0.98,SaVage,18-19,67.3,67.9%,0.95,Hatz,15-19,55.6,67.9%,0.83,ap0c,16-21,59.7,46.4%,0.69,ADDICT,32-16,114.6,75.0%,1.70,pz,18-17,68.6,78.6%,1.13,malta,19-17,74.5,71.4%,1.07,hazr,15-16,59.7,71.4%,0.99,BRACE,13-21,61.9,67.9%,0.82
18 Mar 06:30 2362975,Rooster,sunday school,Inferno,nettik,24-11,109.1,81.8%,1.73,ADK,15-10,71.1,77.3%,1.27,Rackem,18-14,75.8,77.3%,1.24,jtr,16-14,83.6,77.3%,1.17,val,11-14,62.7,72.7%,1.06,rekonz,16-17,84.7,59.1%,1.06,versa,16-17,81.0,72.7%,0.97,guag,13-16,67.9,72.7%,0.90,mizzy,10-17,55.5,77.3%,0.87,supar,8-17,35.1,45.5%,0.51,Nuke,nettik,29-11,127.9,78.3%,1.88,val,24-15,104.5,87.0%,1.53,jtr,19-12,84.1,69.6%,1.31,Rackem,12-11,50.5,78.3%,1.07,ADK,11-17,67.7,73.9%,0.92,versa,22-20,103.8,69.6%,1.32,supar,11-19,58.1,60.9%,0.82,gump,13-18,50.0,43.5%,0.65,guag,9-19,65.4,52.2%,0.63,rekonz,11-19,48.5,56.5%,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Mar 01:30 2362910,X13,Snakes Den,Inferno,Penguin,19-17,80.1,68.0%,1.13,Drewtheshrew,19-16,84.1,60.0%,1.10,Andrew,12-16,55.0,68.0%,0.93,Feral,9-18,59.3,56.0%,0.71,Gonzo,12-21,59.6,52.0%,0.65,Cyrix,20-12,84.4,84.0%,1.39,Lake,23-16,100.9,76.0%,1.34,Seb,21-14,91.3,72.0%,1.33,DJF,13-14,54.6,72.0%,0.97,bird,10-15,43.6,64.0%,0.76,Nuke,Penguin,25-16,107.8,83.3%,1.64,Drewtheshrew,21-15,99.3,75.0%,1.50,Gonzo,21-11,76.3,83.3%,1.35,Feral,17-13,80.1,70.8%,1.15,Andrew,13-13,51.9,75.0%,0.94,DJF,20-19,79.4,58.3%,1.03,Seb,14-19,80.2,66.7%,0.94,Lake,11-20,70.7,62.5%,0.71,bird,10-19,62.4,41.7%,0.62,Cyrix,13-20,48.9,54.2%,0.57,Ancient,Andrew,25-14,88.5,88.9%,1.52,Penguin,19-15,90.1,85.2%,1.29,Drewtheshrew,18-18,76.0,70.4%,1.12,Feral,19-17,71.0,77.8%,1.07,Gonzo,18-18,85.6,66.7%,1.07,Seb,21-16,89.0,70.4%,1.17,bird,20-17,70.3,55.6%,0.97,Cyrix,18-22,52.0,63.0%,0.74,DJF,11-22,59.0,63.0%,0.71,Lake,11-23,59.0,51.9%,0.64
18 Mar 00:00 2362940,RED Canids,Corinthians,Mirage,ckzao,21-16,97.2,91.3%,1.48,t9rnay,19-12,83.4,82.6%,1.36,realz1n,17-12,72.6,78.3%,1.25,danoco,16-15,79.4,91.3%,1.21,detr0ittJ,13-12,67.0,60.9%,1.10,fREQ,19-17,83.7,65.2%,1.09,Demonos,16-17,85.9,60.9%,0.95,proSHOW,13-16,50.7,52.2%,0.78,r4ul,11-17,60.2,52.2%,0.74,voltera,8-19,51.3,56.5%,0.60,Overpass,realz1n,18-15,68.7,66.7%,1.09,t9rnay,21-18,85.7,59.3%,1.06,detr0ittJ,11-15,49.8,70.4%,0.89,danoco,15-18,61.0,55.6%,0.78,ckzao,11-20,61.1,70.4%,0.76,fREQ,23-15,83.9,74.1%,1.34,voltera,22-17,98.9,70.4%,1.34,proSHOW,17-14,61.8,70.4%,1.04,Demonos,14-15,61.7,63.0%,1.00,r4ul,10-15,47.0,63.0%,0.77,Inferno,detr0ittJ,27-18,85.1,85.7%,1.34,t9rnay,19-19,82.4,71.4%,1.18,realz1n,18-15,63.1,92.9%,1.15,ckzao,17-16,73.2,71.4%,1.07,danoco,15-19,66.8,85.7%,1.04,proSHOW,21-16,83.9,78.6%,1.27,voltera,21-21,82.2,71.4%,1.10,Demonos,13-15,53.2,78.6%,0.95,fREQ,15-22,72.3,71.4%,0.88,r4ul,16-22,59.2,57.1%,0.80
18 Mar 01:40 2363002,Fluxo,Furious,Inferno,felps,23-9,135.2,94.7%,1.99,WOOD7,19-10,117.2,94.7%,1.78,vsm,20-7,79.4,84.2%,1.49,Lucaozy,15-8,83.5,84.2%,1.27,history,8-10,52.0,84.2%,0.90,KAISER,12-17,71.9,68.4%,0.89,laser,11-16,67.6,57.9%,0.81,Andrew,10-17,55.2,47.4%,0.59,tom1jed,7-18,59.4,31.6%,0.42,ABM,4-17,34.2,52.6%,0.39,Mirage,history,23-14,120.5,87.0%,1.69,felps,24-13,85.9,73.9%,1.55,Lucaozy,19-12,92.2,82.6%,1.44,WOOD7,14-12,52.1,78.3%,1.11,vsm,12-17,61.7,69.6%,0.91,tom1jed,20-17,80.0,56.5%,1.13,ABM,15-17,76.1,73.9%,1.00,laser,12-19,62.9,65.2%,0.68,KAISER,11-19,58.1,47.8%,0.63,Andrew,10-20,59.0,56.5%,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Mar 22:30 2362909,Sharks,TropiCaos,Ancient,Gafolo,44-26,86.9,70.7%,1.34,chay,26-29,81.3,78.0%,1.11,rdnzao,29-35,78.0,73.2%,0.97,togs,23-30,73.1,63.4%,0.91,drg,21-32,58.9,70.7%,0.86,land1n,39-24,82.6,75.6%,1.36,tatazin,29-29,77.4,80.5%,1.11,doc,29-30,77.7,65.9%,1.10,lcf,30-30,84.3,70.7%,1.09,CSO,22-30,60.0,87.8%,0.97,Inferno,Gafolo,26-21,73.8,72.2%,1.18,rdnzao,26-25,82.4,77.8%,1.08,drg,23-25,74.7,72.2%,1.00,togs,21-24,63.7,66.7%,0.95,chay,18-24,61.1,75.0%,0.94,doc,30-23,85.4,61.1%,1.24,CSO,31-25,81.6,75.0%,1.19,tatazin,22-20,67.5,72.2%,1.10,lcf,19-21,59.5,63.9%,0.98,land1n,17-25,53.4,69.4%,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Mar 20:50 2362914,EYEBALLERS,JANO,Inferno,JW,20-16,82.0,77.8%,1.33,flusha,21-16,84.0,81.5%,1.25,Peppzor,20-18,85.7,77.8%,1.23,Sapec,20-15,72.7,70.4%,1.13,SHiNE,10-14,49.1,66.7%,0.77,allu,19-17,84.7,81.5%,1.19,sLowi,19-20,77.0,59.3%,0.94,ZOREE,15-19,74.8,51.9%,0.85,Sm1llee,13-19,53.7,59.3%,0.73,Alxc,13-19,57.8,59.3%,0.69,Mirage,SHiNE,32-25,73.8,78.6%,1.15,Sapec,33-30,84.6,64.3%,1.13,JW,31-26,73.1,64.3%,1.12,flusha,24-30,68.0,59.5%,0.90,Peppzor,21-29,62.1,59.5%,0.80,allu,33-26,76.8,83.3%,1.21,ZOREE,33-26,79.6,66.7%,1.16,sLowi,28-31,77.2,71.4%,1.08,Alxc,23-26,59.6,66.7%,1.00,Sm1llee,23-32,72.0,57.1%,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Mar 19:30 2362224,Rare Atom,Natus Vincere,Inferno,Moseyuh,31-25,99.5,72.2%,1.35,Mercury,28-23,79.2,77.8%,1.20,kaze,25-21,67.5,66.7%,1.02,JamYoung,20-26,80.8,58.3%,0.90,advent,11-24,32.1,63.9%,0.60,electroNic,34-22,106.3,75.0%,1.49,b1t,26-18,71.2,75.0%,1.18,s1mple,29-26,80.7,69.4%,1.15,Perfecto,18-22,63.1,66.7%,0.88,npl,8-27,29.7,50.0%,0.48,Nuke,JamYoung,12-14,74.8,65.0%,0.95,Moseyuh,9-15,60.8,50.0%,0.66,Mercury,6-14,50.1,55.0%,0.56,kaze,8-17,40.8,55.0%,0.49,advent,9-19,47.0,60.0%,0.46,electroNic,18-8,97.9,95.0%,1.72,b1t,18-9,80.5,95.0%,1.64,Perfecto,16-8,84.2,95.0%,1.52,s1mple,14-8,81.9,80.0%,1.43,npl,13-11,66.0,95.0%,1.22,Overpass,Mercury,16-18,78.8,69.6%,1.09,Moseyuh,14-17,77.4,69.6%,1.00,kaze,13-15,65.7,73.9%,0.93,advent,8-15,33.6,47.8%,0.60,JamYoung,4-19,36.5,34.8%,0.30,b1t,21-10,106.2,82.6%,1.69,electroNic,15-12,85.8,78.3%,1.31,Perfecto,18-10,68.0,78.3%,1.25,s1mple,18-11,77.8,78.3%,1.17,npl,12-12,58.3,87.0%,1.00
17 Mar 20:05 2362908,Meta,Case,Vertigo,abr,18-11,68.8,81.5%,1.29,Alisson,22-15,85.6,81.5%,1.29,dok,19-16,85.6,74.1%,1.24,CutzMeretz,18-13,72.8,70.4%,1.20,supLexN1,18-13,67.4,77.8%,1.08,yepz,18-18,73.1,63.0%,1.03,RCF,11-18,56.7,63.0%,0.80,Snowzin,16-21,60.8,51.9%,0.78,steel,12-22,75.2,51.9%,0.72,honda,11-17,40.6,55.6%,0.67,Ancient,supLexN1,27-14,98.4,88.0%,1.66,CutzMeretz,19-15,82.4,72.0%,1.20,abr,20-16,74.4,72.0%,1.07,Alisson,16-19,81.3,64.0%,1.02,dok,10-16,59.7,40.0%,0.69,yepz,21-18,89.8,80.0%,1.20,honda,16-17,71.6,60.0%,0.94,RCF,14-19,58.2,60.0%,0.82,steel,14-19,71.0,68.0%,0.80,Snowzin,12-20,70.4,64.0%,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Mar 19:30 2362952,B8,Insilio,Anubis,OWNER,27-13,102.4,88.5%,1.60,alex666,21-14,89.4,80.8%,1.35,r1nkle,15-12,58.2,88.5%,1.21,cptkurtka023,16-18,64.3,69.2%,0.99,amster,13-18,53.6,65.4%,0.82,k4sl-,21-15,81.1,73.1%,1.22,Polt,17-18,77.7,73.1%,1.12,Xant3r,15-19,60.3,61.5%,0.86,DaDte,12-20,63.3,69.2%,0.77,Pipw,10-21,48.5,65.4%,0.75,Nuke,r1nkle,27-12,102.7,82.6%,1.78,alex666,17-16,92.1,78.3%,1.42,OWNER,16-12,68.9,82.6%,1.18,amster,14-12,68.1,73.9%,1.11,cptkurtka023,12-18,60.7,60.9%,0.86,Polt,17-16,93.5,73.9%,1.11,Pipw,15-16,78.6,73.9%,0.94,k4sl-,11-16,48.7,60.9%,0.71,DaDte,14-20,63.9,52.2%,0.71,Xant3r,13-18,59.2,52.2%,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Mar 17:40 2362913,AGO,Nexus,Ancient,Enzo,22-9,82.3,88.5%,1.49,AxEcHo,22-14,98.9,69.2%,1.40,asran,21-15,85.0,84.6%,1.34,darchevile,13-13,57.7,76.9%,1.05,tomiko,18-19,70.5,69.2%,1.01,MoDo,24-16,82.6,73.1%,1.22,adamS,13-18,66.3,61.5%,0.79,ragga,14-21,56.0,57.7%,0.74,smekk-,8-21,62.7,57.7%,0.64,BTN,11-20,53.3,50.0%,0.63,Nuke,asran,22-21,75.8,62.1%,1.07,darchevile,21-22,75.8,72.4%,1.06,AxEcHo,18-22,63.9,75.9%,0.90,Enzo,17-21,69.2,55.2%,0.82,tomiko,15-24,62.0,75.9%,0.79,MoDo,31-17,100.0,86.2%,1.62,adamS,23-18,91.2,75.9%,1.30,smekk-,21-19,88.2,82.8%,1.23,ragga,19-18,58.9,75.9%,1.01,BTN,15-22,68.7,72.4%,0.90,Vertigo,AxEcHo,18-19,75.3,74.1%,1.06,tomiko,16-20,70.0,55.6%,0.85,asran,17-21,68.1,51.9%,0.85,darchevile,11-20,50.2,77.8%,0.75,Enzo,11-18,57.1,59.3%,0.75,smekk-,27-20,111.0,74.1%,1.54,ragga,19-13,67.2,85.2%,1.22,BTN,20-16,80.9,81.5%,1.19,MoDo,19-13,73.6,77.8%,1.16,adamS,12-12,59.9,77.8%,1.03
17 Mar 18:25 2362938,Paquetá,O PLANO,Inferno,DeStiNy,16-16,78.7,57.1%,0.92,yel,11-16,63.0,71.4%,0.79,ALLE,11-14,49.0,61.9%,0.75,venomzera,10-18,74.9,61.9%,0.71,nython,4-17,29.5,38.1%,0.36,piriaz1n,21-10,101.4,95.2%,1.75,kNgV-,20-10,92.0,71.4%,1.58,decenty,18-9,89.9,85.7%,1.54,shz,12-9,58.5,85.7%,1.19,Yangue,9-14,57.5,76.2%,0.98,Vertigo,DeStiNy,9-15,72.5,61.1%,0.77,nython,12-17,64.2,44.4%,0.67,ALLE,8-16,46.3,44.4%,0.52,venomzera,6-16,36.9,38.9%,0.42,yel,5-17,40.1,44.4%,0.34,decenty,26-5,118.4,88.9%,2.12,kNgV-,22-9,127.9,83.3%,2.06,shz,13-8,83.2,72.2%,1.26,Yangue,11-10,73.2,83.3%,1.17,piriaz1n,9-8,57.7,83.3%,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Mar 16:00 2362902,FORZE,Sangal,Overpass,shalfey,25-9,112.1,87.5%,2.00,r3salt,26-11,92.6,87.5%,1.71,Krad,21-11,85.4,75.0%,1.35,zorte,13-14,60.0,70.8%,0.97,Jerry,6-12,42.9,70.8%,0.79,kory,23-18,95.8,75.0%,1.32,Soulfly,10-19,61.5,58.3%,0.66,ScrunK,11-18,57.8,50.0%,0.57,phzy,7-17,45.9,41.7%,0.52,kyuubii,6-19,36.0,54.2%,0.44,Inferno,shalfey,22-16,70.9,77.8%,1.23,Krad,19-20,73.5,70.4%,1.04,r3salt,18-18,75.4,59.3%,0.97,zorte,15-20,52.1,63.0%,0.81,Jerry,13-19,64.7,63.0%,0.80,kory,24-16,88.9,88.9%,1.42,ScrunK,18-15,77.3,81.5%,1.24,kyuubii,18-18,82.7,66.7%,1.15,phzy,20-17,71.4,70.4%,1.10,Soulfly,13-21,58.8,70.4%,0.76,Ancient,shalfey,24-17,88.2,96.4%,1.56,zorte,24-17,91.8,71.4%,1.34,r3salt,22-24,87.6,75.0%,1.16,Jerry,20-17,69.5,75.0%,1.14,Krad,12-22,59.1,64.3%,0.65,kyuubii,25-19,88.3,67.9%,1.28,ScrunK,24-21,92.3,67.9%,1.14,phzy,22-21,78.2,67.9%,1.04,Soulfly,18-20,62.1,71.4%,0.86,kory,8-23,52.4,57.1%,0.56
17 Mar 17:50 2362906,Boca Juniors,INTZ,Nuke,pavv,19-8,108.6,84.2%,1.83,lenci,16-6,79.5,89.5%,1.78,MRN1,19-6,102.0,84.2%,1.77,atarax1a,15-7,85.0,89.5%,1.47,tomaszin,13-7,69.3,84.2%,1.36,Leomonster,11-17,62.8,31.6%,0.61,matios,7-15,53.6,47.4%,0.54,desh,7-17,54.4,47.4%,0.48,BobZ,5-17,55.5,31.6%,0.39,w1,4-16,42.3,36.8%,0.36,Ancient,tomaszin,26-16,113.0,77.8%,1.52,atarax1a,18-10,55.6,81.5%,1.20,MRN1,20-17,79.9,70.4%,1.17,lenci,19-15,69.2,81.5%,1.11,pavv,18-19,81.0,63.0%,1.09,w1,22-18,85.7,63.0%,1.12,desh,14-20,64.8,63.0%,0.86,BobZ,17-22,64.1,40.7%,0.79,Leomonster,14-22,62.6,51.9%,0.71,matios,9-20,49.9,55.6%,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Mar 14:00 2362911,Astralis Talent,BIG Academy,Anubis,Altekz,26-23,97.8,77.8%,1.27,br0,26-21,70.8,72.2%,1.14,Patti,23-24,80.4,63.9%,1.06,MistR,22-21,59.8,66.7%,1.00,Kristou,18-21,49.4,61.1%,0.88,prosus,27-22,79.7,83.3%,1.25,s1n,26-23,77.0,55.6%,1.08,S3NSEY,22-20,67.5,72.2%,1.06,ArroW,17-25,67.7,69.4%,0.88,skyye,17-26,56.6,61.1%,0.75,Ancient,Kristou,25-20,70.6,68.6%,1.12,Altekz,25-25,86.1,62.9%,1.07,MistR,20-26,73.1,65.7%,0.95,Patti,22-25,62.7,57.1%,0.86,br0,20-26,60.8,62.9%,0.81,ArroW,28-22,83.5,74.3%,1.27,s1n,28-25,96.0,77.1%,1.22,skyye,24-24,79.0,74.3%,1.03,S3NSEY,23-20,57.1,74.3%,0.97,prosus,18-21,67.1,74.3%,0.97,Vertigo,MistR,28-21,97.5,93.3%,1.48,Altekz,22-21,98.1,60.0%,1.24,br0,21-20,80.1,63.3%,1.08,Patti,18-20,71.1,76.7%,1.03,Kristou,17-18,50.0,76.7%,0.97,prosus,31-25,103.3,66.7%,1.32,s1n,24-20,90.5,66.7%,1.21,S3NSEY,18-18,65.1,70.0%,1.01,ArroW,13-22,51.8,73.3%,0.75,skyye,14-21,62.1,56.7%,0.71
17 Mar 16:00 2362223,Spirit,Liquid,Nuke,w0nderful,27-11,104.9,88.5%,1.74,chopper,22-16,86.5,73.1%,1.33,Patsi,16-20,78.0,65.4%,1.07,magixx,16-14,69.7,80.8%,1.06,s1ren,15-15,62.4,76.9%,1.02,nitr0,15-19,70.1,65.4%,1.00,NAF,16-18,75.9,76.9%,0.99,oSee,18-16,59.4,69.2%,0.98,YEKINDAR,14-23,68.3,57.7%,0.74,EliGE,12-20,58.3,53.8%,0.63,Mirage,w0nderful,19-13,75.2,79.3%,1.28,chopper,21-17,75.8,72.4%,1.17,Patsi,21-22,75.6,72.4%,1.09,s1ren,14-13,57.8,79.3%,0.98,magixx,15-19,66.7,69.0%,0.91,oSee,18-14,58.4,79.3%,1.05,YEKINDAR,18-19,72.7,65.5%,1.02,NAF,16-16,66.4,69.0%,0.99,EliGE,20-21,68.8,65.5%,0.92,nitr0,11-20,50.2,62.1%,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Mar 16:00 2362904,Spirit Academy,Insilio,Anubis,ArtFr0st,23-15,74.8,82.8%,1.36,donk,18-21,67.9,72.4%,1.02,zont1x,18-20,68.5,62.1%,0.93,baz,13-21,62.2,72.4%,0.83,S0tF1k,14-24,61.0,44.8%,0.71,Pipw,25-17,100.9,79.3%,1.45,k4sl-,20-13,56.8,72.4%,1.14,Xant3r,24-21,88.8,72.4%,1.11,DaDte,15-17,67.5,72.4%,1.00,Polt,17-18,77.7,62.1%,0.96,Vertigo,baz,18-14,72.2,75.0%,1.14,ArtFr0st,17-17,79.4,66.7%,1.09,donk,16-19,59.2,70.8%,0.94,zont1x,11-18,57.7,62.5%,0.70,S0tF1k,8-20,61.6,54.2%,0.57,k4sl-,24-12,93.3,83.3%,1.51,DaDte,19-16,84.4,70.8%,1.19,Polt,16-13,65.1,70.8%,1.12,Pipw,15-14,65.1,70.8%,1.07,Xant3r,14-15,73.9,66.7%,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
