id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
13 Apr 14:45 2363631,VISU,Sampi,Inferno,eDi,21-17,95.6,78.6%,1.29,Jelo,21-18,76.0,85.7%,1.22,oopee,24-18,77.9,71.4%,1.21,LYNXi,18-15,76.3,67.9%,1.04,Elfern,14-18,55.4,71.4%,0.85,T4gg3D,20-18,73.3,53.6%,1.09,MATYS,21-23,80.8,67.9%,1.08,Blogg1s,18-14,61.8,78.6%,1.07,sAvana1,15-23,57.4,53.6%,0.76,The eLiVe,10-20,66.3,57.1%,0.73,Ancient,LYNXi,23-15,86.8,79.3%,1.36,oopee,23-23,85.3,69.0%,1.09,Jelo,17-23,73.2,72.4%,0.89,eDi,17-21,61.0,72.4%,0.87,Elfern,16-21,68.4,65.5%,0.83,MATYS,31-20,109.2,65.5%,1.54,T4gg3D,24-20,98.8,72.4%,1.30,sAvana1,17-20,63.3,69.0%,0.84,Blogg1s,13-18,45.1,82.8%,0.84,The eLiVe,14-19,62.5,62.1%,0.74,Nuke,LYNXi,20-11,100.6,90.9%,1.50,Jelo,18-9,100.0,72.7%,1.49,eDi,17-11,78.7,86.4%,1.26,Elfern,18-14,75.0,68.2%,1.15,oopee,12-15,62.3,63.6%,0.96,MATYS,16-19,73.8,72.7%,0.90,T4gg3D,13-17,73.3,63.6%,0.88,The eLiVe,11-17,52.0,68.2%,0.85,Blogg1s,11-14,55.0,63.6%,0.74,sAvana1,9-19,67.7,59.1%,0.65
13 Apr 15:30 2363632,ENCE Academy,Nigma Galaxy,Mirage,myltsi,20-8,101.2,90.0%,1.72,HENU,19-7,92.2,90.0%,1.64,podi,19-9,98.8,75.0%,1.58,juissi,19-9,98.0,70.0%,1.51,S1rva,6-12,37.6,80.0%,0.92,twenty3,13-14,57.4,70.0%,0.91,Kat,10-15,43.0,55.0%,0.62,vilga,11-19,68.2,45.0%,0.60,ANa,7-16,43.8,45.0%,0.44,tory,4-19,54.2,40.0%,0.29,Vertigo,myltsi,21-9,108.9,89.5%,1.70,S1rva,17-5,89.7,89.5%,1.67,podi,14-8,96.3,89.5%,1.48,juissi,17-8,91.4,78.9%,1.44,HENU,15-10,78.7,78.9%,1.22,tory,12-15,70.1,57.9%,0.79,twenty3,10-17,66.8,47.4%,0.67,vilga,7-18,48.4,57.9%,0.57,ANa,8-15,58.6,36.8%,0.54,Kat,3-19,28.0,26.3%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 14:40 2363190,FORZE,Monte,Anubis,zorte,24-17,81.4,74.1%,1.30,r3salt,22-19,78.4,70.4%,1.15,Krad,15-15,71.6,63.0%,1.01,Jerry,10-19,58.7,63.0%,0.72,shalfey,10-21,53.8,51.9%,0.64,BOROS,25-15,95.0,70.4%,1.42,DemQQ,19-18,95.3,77.8%,1.21,sdy,22-14,78.4,74.1%,1.20,kRaSnaL,12-15,51.6,70.4%,0.83,Woro2k,13-19,52.0,59.3%,0.71,Overpass,zorte,19-18,62.0,68.0%,0.99,shalfey,16-19,79.2,72.0%,0.92,Jerry,13-17,58.9,56.0%,0.78,r3salt,13-20,79.0,52.0%,0.77,Krad,8-20,45.9,52.0%,0.60,BOROS,28-19,120.4,80.0%,1.68,sdy,25-11,102.8,84.0%,1.62,Woro2k,19-13,66.2,72.0%,1.20,kRaSnaL,15-15,72.8,76.0%,1.04,DemQQ,7-11,45.0,76.0%,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 13:30 2363688,Apeks Rebels,Nexus,Overpass,sense,29-17,109.9,78.6%,1.63,Tapewaare,23-19,78.2,75.0%,1.21,berzerk,20-17,67.7,71.4%,1.12,Trax,18-19,75.0,71.4%,1.04,vhw,9-22,46.6,57.1%,0.57,adamS,23-20,103.8,67.9%,1.26,smekk-,25-20,75.9,67.9%,1.11,BTN,15-21,70.4,67.9%,1.03,MoDo,16-17,62.6,71.4%,0.93,ragga,15-21,60.6,75.0%,0.79,Inferno,berzerk,9-18,56.6,45.0%,0.62,Tapewaare,11-18,48.6,50.0%,0.55,Trax,8-18,60.7,60.0%,0.54,sense,8-18,60.6,45.0%,0.46,vhw,7-18,47.0,35.0%,0.44,smekk-,25-11,129.7,85.0%,1.99,BTN,19-10,94.5,85.0%,1.72,MoDo,14-6,78.8,95.0%,1.52,ragga,17-10,85.8,90.0%,1.47,adamS,15-6,69.2,85.0%,1.40,Nuke,sense,24-18,114.9,80.8%,1.51,vhw,17-16,83.0,80.8%,1.15,berzerk,18-18,60.8,61.5%,0.88,Tapewaare,13-17,55.8,61.5%,0.81,Trax,9-18,35.3,46.2%,0.50,MoDo,24-12,76.2,73.1%,1.45,adamS,21-16,101.6,69.2%,1.21,BTN,16-18,69.5,73.1%,0.90,ragga,12-17,62.7,65.4%,0.87,smekk-,13-18,57.8,61.5%,0.79
13 Apr 12:30 2363630,Iron Branch,ESCA,Ancient,lollipop21k,30-19,100.2,85.3%,1.42,Ganginho,30-20,85.0,70.6%,1.27,MaSvAl,24-20,79.1,85.3%,1.23,sad,23-22,75.8,67.6%,1.05,jR,13-22,42.6,76.5%,0.69,Majster,29-24,91.6,64.7%,1.27,bajmi,25-24,76.0,61.8%,0.96,Klameczka,19-24,76.8,61.8%,0.94,ex1st,19-24,62.5,70.6%,0.88,Flayy,11-24,36.3,58.8%,0.60,Inferno,Ganginho,26-16,86.9,79.3%,1.46,lollipop21k,23-21,86.3,72.4%,1.24,MaSvAl,16-17,69.3,72.4%,1.14,sad,19-16,74.5,72.4%,1.09,jR,13-16,52.7,79.3%,0.93,bajmi,20-15,81.8,72.4%,1.13,ex1st,22-22,76.7,58.6%,0.98,Klameczka,13-19,53.5,65.5%,0.87,Majster,18-22,63.5,65.5%,0.85,Flayy,13-19,51.8,69.0%,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 12:20 2363191,500,ENCE,Nuke,SHiPZ,17-19,88.6,54.2%,1.10,dennyslaw,12-15,49.2,70.8%,0.80,Patrick,11-21,65.2,62.5%,0.75,Rainwaker,10-17,55.7,54.2%,0.65,niki1,13-19,56.6,54.2%,0.62,NertZ,30-12,121.2,87.5%,1.90,dycha,25-11,102.0,83.3%,1.72,Snappi,13-13,60.7,75.0%,1.04,Maden,13-14,63.2,70.8%,0.97,SunPayus,10-13,45.4,75.0%,0.90,Overpass,dennyslaw,29-22,81.6,75.0%,1.21,Rainwaker,30-22,81.4,75.0%,1.19,niki1,22-25,85.2,66.7%,1.05,SHiPZ,24-29,67.1,69.4%,0.86,Patrick,16-25,50.0,77.8%,0.73,Snappi,27-28,83.9,75.0%,1.22,NertZ,24-23,77.4,72.2%,1.18,Maden,25-25,69.1,75.0%,1.05,dycha,25-26,77.8,77.8%,1.04,SunPayus,22-19,56.7,72.2%,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 11:30 2363629,ALTERNATE aTTaX,BLINK,Anubis,Spiidi,24-14,96.0,74.1%,1.39,PerX,20-16,80.6,70.4%,1.23,awzek,18-14,62.4,74.1%,1.10,slaxz-,16-13,69.7,74.1%,1.07,FreeZe,18-20,71.8,70.4%,1.00,deb0,21-21,88.0,55.6%,1.15,HYPERI1,12-18,50.6,66.7%,0.86,BledarD,15-17,55.0,63.0%,0.84,krabeni,15-19,59.2,59.3%,0.80,gulito,14-21,58.4,63.0%,0.76,Inferno,slaxz-,17-17,67.1,66.7%,1.05,Spiidi,18-17,75.5,70.8%,0.98,PerX,14-19,70.0,66.7%,0.92,FreeZe,12-20,71.1,62.5%,0.80,awzek,12-18,55.8,50.0%,0.73,deb0,31-17,122.4,87.5%,1.85,gulito,18-13,86.5,75.0%,1.28,krabeni,16-15,62.2,62.5%,1.03,BledarD,14-13,62.2,83.3%,1.00,HYPERI1,12-15,71.5,62.5%,0.90,Ancient,awzek,26-8,111.4,95.7%,1.83,FreeZe,21-13,115.7,95.7%,1.62,Spiidi,19-12,77.2,73.9%,1.28,PerX,16-9,69.5,73.9%,1.26,slaxz-,13-11,65.3,69.6%,1.17,krabeni,14-17,75.6,52.2%,0.89,BledarD,15-18,71.3,47.8%,0.86,HYPERI1,12-20,51.3,56.5%,0.57,deb0,6-21,55.2,52.2%,0.50,gulito,6-19,40.2,47.8%,0.47
13 Apr 10:00 2363188,Aurora,Eternal Fire,Mirage,SELLTER,28-24,91.5,82.4%,1.28,KENSI,24-23,81.9,67.6%,1.20,Norwi,25-23,75.1,70.6%,1.11,Lack1,24-26,74.6,73.5%,1.03,lattykk,20-22,61.3,61.8%,0.93,imoRR,26-23,80.7,76.5%,1.13,XANTARES,22-25,83.5,67.6%,1.05,MAJ3R,24-25,81.6,73.5%,1.05,Calyx,27-22,65.9,76.5%,1.05,xfl0ud,19-26,61.3,73.5%,0.87,Anubis,KENSI,23-16,105.6,75.0%,1.33,Lack1,22-22,93.1,57.1%,1.09,SELLTER,18-22,64.9,67.9%,0.89,lattykk,15-17,55.9,64.3%,0.87,Norwi,11-22,46.9,60.7%,0.63,imoRR,29-16,112.4,85.7%,1.73,XANTARES,20-17,88.1,71.4%,1.22,xfl0ud,19-18,65.9,75.0%,1.13,Calyx,19-22,67.9,78.6%,1.01,MAJ3R,12-17,54.3,60.7%,0.83,Inferno,KENSI,35-23,107.9,74.3%,1.47,Norwi,27-21,84.2,82.9%,1.30,lattykk,17-19,58.0,77.1%,1.02,SELLTER,25-25,65.8,74.3%,0.97,Lack1,12-28,41.5,60.0%,0.55,MAJ3R,24-25,79.6,77.1%,1.13,XANTARES,23-26,83.3,71.4%,1.10,imoRR,21-24,70.0,80.0%,1.10,Calyx,23-21,69.0,68.6%,1.09,xfl0ud,25-22,70.6,80.0%,1.08
13 Apr 12:30 2363681,Encore,The Big Dogs,Ancient,sterling,27-12,92.4,87.0%,1.73,TjP,22-15,105.1,78.3%,1.44,Liki,15-9,85.8,87.0%,1.34,SaVage,18-11,82.6,91.3%,1.29,Hatz,13-11,71.3,78.3%,1.10,SkulL,18-19,95.9,52.2%,1.03,Jry,10-20,67.0,56.5%,0.73,forevint,9-19,43.5,52.2%,0.59,damyo,11-20,60.5,47.8%,0.56,N1ghtraid,9-19,40.5,39.1%,0.48,Anubis,sterling,33-11,132.9,95.8%,2.18,TjP,19-15,83.0,75.0%,1.29,Hatz,15-10,68.3,75.0%,1.20,Liki,15-13,80.0,66.7%,1.05,SaVage,13-15,52.5,70.8%,0.90,damyo,14-18,81.5,75.0%,0.88,N1ghtraid,14-17,49.8,54.2%,0.85,SkulL,12-19,64.1,54.2%,0.83,forevint,13-20,54.8,54.2%,0.80,Jry,11-21,48.6,50.0%,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 10:00 2363585,ENCE Academy,JANO,Overpass,podi,31-23,79.3,73.2%,1.20,myltsi,34-30,90.7,65.9%,1.15,S1rva,28-25,76.1,80.5%,1.15,HENU,29-27,81.0,68.3%,1.11,juissi,27-25,63.1,63.4%,1.01,allu,28-26,71.0,65.9%,1.04,sLowi,26-33,73.1,70.7%,0.96,Alxc,27-30,72.6,63.4%,0.95,Sm1llee,25-30,64.4,63.4%,0.85,ZOREE,24-30,61.8,53.7%,0.82,Nuke,HENU,27-13,102.8,85.7%,1.60,podi,22-13,79.3,78.6%,1.38,juissi,23-18,81.8,82.1%,1.25,S1rva,17-17,71.4,78.6%,1.14,myltsi,20-19,79.9,64.3%,1.08,allu,21-20,84.1,67.9%,1.07,ZOREE,19-19,63.1,71.4%,0.96,sLowi,13-26,72.1,64.3%,0.81,Alxc,14-22,55.7,60.7%,0.72,Sm1llee,13-22,53.6,57.1%,0.58,Mirage,podi,20-12,68.1,73.1%,1.25,HENU,18-13,81.4,69.2%,1.22,juissi,20-14,82.2,61.5%,1.22,S1rva,18-16,82.2,61.5%,1.15,myltsi,13-15,60.5,65.4%,0.85,sLowi,22-18,87.0,57.7%,1.18,ZOREE,15-18,66.3,65.4%,0.89,Alxc,14-18,58.8,61.5%,0.81,allu,10-17,50.6,61.5%,0.75,Sm1llee,9-18,57.3,53.8%,0.64
13 Apr 10:00 2363642,Grayhound,VERTEX,Mirage,INS,31-19,102.3,80.0%,1.61,Liazz,26-17,94.5,76.7%,1.36,Sico,21-15,83.3,70.0%,1.21,aliStair,16-18,53.2,66.7%,0.93,Vexite,14-23,51.3,73.3%,0.79,pz,23-20,71.0,63.3%,1.12,ADDICT,16-23,76.8,60.0%,0.91,hazr,19-23,78.4,60.0%,0.90,BRACE,16-22,62.4,63.3%,0.84,malta,17-20,55.5,63.3%,0.81,Ancient,Liazz,21-15,94.9,79.2%,1.42,INS,17-12,80.8,83.3%,1.38,Vexite,19-13,87.8,75.0%,1.38,aliStair,18-12,72.7,79.2%,1.31,Sico,13-16,59.5,62.5%,0.84,malta,20-19,93.7,58.3%,1.13,ADDICT,19-18,73.4,66.7%,1.00,BRACE,13-15,68.4,58.3%,0.88,pz,9-18,47.8,58.3%,0.61,hazr,7-18,44.5,58.3%,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 10:00 2363189,Ninjas in Pyjamas,Astralis,Nuke,Brollan,20-12,103.5,85.0%,1.81,Aleksib,18-7,90.8,90.0%,1.58,headtr1ck,13-6,56.5,95.0%,1.25,k0nfig,17-16,95.4,85.0%,1.21,REZ,13-12,70.3,80.0%,1.09,device,19-15,90.8,80.0%,1.21,blameF,12-16,70.0,75.0%,0.94,Xyp9x,8-17,59.7,50.0%,0.71,gla1ve,6-18,35.8,55.0%,0.47,Buzz,8-17,41.1,60.0%,0.45,Vertigo,k0nfig,22-16,80.7,66.7%,1.09,headtr1ck,17-18,72.2,66.7%,1.03,Brollan,19-19,78.8,63.0%,1.00,REZ,16-16,63.7,70.4%,0.91,Aleksib,12-18,56.7,70.4%,0.82,device,22-16,90.4,74.1%,1.38,blameF,19-18,81.1,70.4%,1.16,Xyp9x,18-14,55.7,81.5%,1.03,Buzz,16-20,73.5,63.0%,0.88,gla1ve,12-18,64.1,66.7%,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 04:20 2363648,Nouns,paiN,Inferno,MarKE,28-17,114.9,73.1%,1.64,Bwills,19-14,74.7,84.6%,1.23,cJ,18-13,82.8,80.8%,1.22,cynic,18-14,72.9,76.9%,1.17,nosraC,13-18,58.1,69.2%,0.90,skullz,21-19,82.3,69.2%,1.14,hardzao,17-19,82.5,73.1%,1.02,NEKIZ,19-19,84.4,65.4%,1.01,biguzera,12-19,71.2,65.4%,0.81,zevy,7-21,25.3,57.7%,0.48,Nuke,nosraC,35-27,83.4,76.2%,1.21,cJ,32-27,82.3,78.6%,1.17,MarKE,27-30,81.4,73.8%,1.06,Bwills,26-27,65.8,69.0%,1.00,cynic,27-27,67.2,64.3%,0.92,NEKIZ,25-26,72.2,61.9%,1.08,biguzera,33-32,79.9,64.3%,1.06,zevy,29-29,67.2,73.8%,1.03,skullz,27-28,78.0,73.8%,1.02,hardzao,24-32,70.0,61.9%,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 03:10 2363686,Party Astronauts,Take Flyte,Mirage,PwnAlone,27-11,95.4,84.0%,1.67,ben1337,21-13,103.3,76.0%,1.42,cxzi,20-15,98.5,80.0%,1.35,chop,19-12,68.9,84.0%,1.21,viz,15-12,56.6,76.0%,1.02,xCAPE,17-18,68.9,56.0%,0.94,Nifty,16-20,72.8,40.0%,0.90,Umar,11-20,65.2,68.0%,0.72,Wolffe,10-22,58.0,52.0%,0.67,nicx,9-22,35.0,44.0%,0.43,Inferno,PwnAlone,28-14,94.6,82.8%,1.62,chop,22-16,73.1,72.4%,1.16,viz,17-18,73.2,79.3%,1.10,ben1337,19-18,68.8,65.5%,1.00,cxzi,16-19,70.9,79.3%,0.95,Wolffe,24-17,86.3,75.9%,1.28,Umar,20-19,68.1,55.2%,1.02,nicx,15-21,71.9,62.1%,0.88,Nifty,16-21,70.7,58.6%,0.82,xCAPE,10-24,42.2,51.7%,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 02:00 2363682,00NATION,9z,Anubis,dumau,25-20,99.7,72.4%,1.33,latto,22-17,75.0,65.5%,1.14,coldzera,20-17,70.9,65.5%,1.07,nqz,18-16,58.3,82.8%,1.07,n9xtz,15-21,64.8,65.5%,0.85,try,22-19,83.1,62.1%,1.15,dav1deuS,21-23,88.3,65.5%,1.02,buda,19-19,72.4,62.1%,1.00,max,17-19,54.0,69.0%,0.91,dgt,11-20,56.9,58.6%,0.74,Ancient,dumau,24-22,90.7,69.0%,1.18,latto,21-20,86.7,62.1%,1.00,nqz,18-22,60.6,48.3%,0.77,coldzera,13-23,55.4,65.5%,0.74,n9xtz,14-25,55.6,65.5%,0.70,try,27-16,87.2,82.8%,1.44,dav1deuS,28-17,96.1,79.3%,1.36,max,18-19,81.3,82.8%,1.11,dgt,22-19,75.3,62.1%,1.09,buda,16-20,65.2,65.5%,0.95,Inferno,latto,18-20,79.6,72.0%,1.11,dumau,19-19,95.5,68.0%,1.10,n9xtz,13-19,59.6,72.0%,0.83,coldzera,14-22,67.3,64.0%,0.77,nqz,11-16,43.3,60.0%,0.70,try,22-14,87.9,80.0%,1.44,dgt,23-14,84.3,80.0%,1.28,dav1deuS,19-18,86.2,80.0%,1.24,max,14-17,78.2,92.0%,1.13,buda,17-13,70.7,76.0%,1.12
13 Apr 02:00 2363683,INTZ,Fluxo,Ancient,desh,26-12,95.4,80.8%,1.60,w1,24-14,92.3,80.8%,1.42,lub,20-13,78.7,76.9%,1.26,BobZ,9-19,49.5,73.1%,0.74,Leomonster,9-17,47.5,57.7%,0.70,felps,19-16,77.9,76.9%,1.10,history,17-15,68.5,65.4%,0.99,vsm,14-20,58.8,57.7%,0.73,Lucaozy,12-19,50.3,61.5%,0.73,WOOD7,11-20,54.9,57.7%,0.68,Inferno,desh,23-15,84.4,65.4%,1.33,lub,15-16,69.6,69.2%,0.98,Leomonster,12-18,56.6,73.1%,0.85,w1,14-19,70.1,57.7%,0.79,BobZ,8-19,46.6,53.8%,0.57,Lucaozy,26-13,95.6,84.6%,1.62,vsm,23-14,103.5,73.1%,1.40,felps,17-17,83.8,80.8%,1.19,history,12-12,43.1,84.6%,1.00,WOOD7,8-16,34.3,65.4%,0.67,Nuke,lub,34-24,84.9,79.4%,1.29,Leomonster,22-23,63.8,67.6%,1.01,w1,22-25,72.5,67.6%,0.99,BobZ,17-26,69.6,55.9%,0.85,desh,17-24,58.5,52.9%,0.79,vsm,32-22,88.1,82.4%,1.31,Lucaozy,23-20,71.4,73.5%,1.11,felps,22-23,83.6,64.7%,1.10,history,27-24,75.8,67.6%,1.07,WOOD7,17-23,66.8,67.6%,0.86
13 Apr 00:00 2363680,Party Astronauts,Nouns,Nuke,chop,18-16,78.0,57.1%,0.98,PwnAlone,11-18,82.5,57.1%,0.88,ben1337,11-18,69.0,42.9%,0.64,cxzi,7-19,53.3,42.9%,0.41,viz,3-19,28.4,38.1%,0.33,cynic,26-6,127.2,90.5%,2.19,Bwills,24-8,87.9,85.7%,1.55,cJ,18-11,98.8,85.7%,1.47,MarKE,11-13,73.7,71.4%,1.02,nosraC,10-12,55.5,81.0%,0.90,Mirage,PwnAlone,28-12,107.8,76.9%,1.73,cxzi,22-21,100.8,65.4%,1.27,chop,21-16,85.2,53.8%,1.16,ben1337,14-20,64.2,65.4%,0.80,viz,7-21,39.7,65.4%,0.52,MarKE,24-20,103.8,69.2%,1.39,cynic,20-18,71.3,73.1%,1.01,Bwills,16-19,76.2,61.5%,1.00,cJ,18-18,86.1,65.4%,0.97,nosraC,12-18,61.0,53.8%,0.83,Overpass,PwnAlone,43-23,88.0,78.6%,1.52,ben1337,33-35,88.5,71.4%,1.07,cxzi,25-30,79.2,73.8%,1.04,viz,26-30,80.3,73.8%,0.98,chop,22-33,59.0,61.9%,0.71,cynic,36-33,92.2,73.8%,1.30,nosraC,33-27,81.5,73.8%,1.13,cJ,36-31,80.8,66.7%,1.05,MarKE,23-30,73.9,66.7%,0.99,Bwills,22-30,65.0,69.0%,0.86
13 Apr 01:30 2363601,Shimmer,Saints,Anubis,empathy,25-23,112.1,66.7%,1.35,Lx,25-20,85.5,83.3%,1.27,lisa,22-22,73.5,63.3%,0.99,vanessa,16-19,58.3,76.7%,0.98,abby,17-22,52.9,73.3%,0.84,olya,27-17,83.1,86.7%,1.30,buhnny,24-23,84.7,80.0%,1.26,eychesdot,20-22,83.0,73.3%,1.05,sckrafft,21-22,70.5,63.3%,0.99,daria,14-21,64.7,60.0%,0.83,Overpass,lisa,31-19,118.5,76.9%,1.67,empathy,22-18,99.0,76.9%,1.36,abby,19-14,71.6,76.9%,1.18,Lx,15-16,65.7,73.1%,1.06,vanessa,15-14,71.5,73.1%,1.02,olya,21-15,71.1,65.4%,1.13,sckrafft,20-22,78.7,57.7%,0.98,buhnny,17-23,70.5,65.4%,0.84,daria,13-21,69.3,61.5%,0.77,eychesdot,10-21,51.6,61.5%,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 01:30 2363600,Detonate SparX,Factor Ruby,Overpass,Bouchard,24-22,97.4,89.3%,1.32,Andrea,21-18,94.5,75.0%,1.23,sapphire,19-20,68.8,71.4%,1.12,Kionetta,21-18,71.1,71.4%,1.07,Chowdzz,19-17,73.7,71.4%,1.03,Hailey,23-21,97.5,75.0%,1.24,katalyyst,18-18,66.2,85.7%,1.14,PippySippy,21-24,77.6,64.3%,1.06,Reef,19-21,72.4,64.3%,0.89,MamaAlien,14-20,67.6,71.4%,0.87,Inferno,sapphire,24-12,85.6,83.3%,1.51,Bouchard,20-16,102.3,66.7%,1.28,Chowdzz,18-17,94.0,75.0%,1.25,Andrea,19-14,78.0,62.5%,1.20,Kionetta,9-11,43.2,87.5%,0.96,katalyyst,14-18,79.5,62.5%,1.01,Reef,14-17,61.0,79.2%,0.96,Hailey,13-20,73.4,62.5%,0.88,MamaAlien,17-18,56.6,70.8%,0.85,PippySippy,11-17,69.2,62.5%,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
