id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
21 Mar 18:00 2363060,Boston crab,Budapest Five,Mirage,danistzz,26-22,86.0,76.7%,1.27,El1an,19-17,68.5,73.3%,1.04,supra,17-19,68.6,73.3%,0.94,RAiLWAY,20-23,72.5,70.0%,0.93,flamie,12-19,53.7,50.0%,0.68,susp,29-22,116.2,86.7%,1.58,fleav,22-16,68.9,80.0%,1.17,sarenii,17-15,58.6,66.7%,1.02,stYleEeZ,17-19,57.3,56.7%,0.85,Katalic,14-23,59.8,56.7%,0.73,Nuke,RAiLWAY,24-27,89.9,54.3%,1.01,El1an,22-25,71.3,65.7%,0.94,flamie,21-23,56.5,60.0%,0.93,danistzz,18-25,58.0,62.9%,0.81,supra,15-23,54.2,62.9%,0.80,fleav,30-15,77.0,80.0%,1.32,Katalic,27-18,81.5,77.1%,1.20,susp,22-20,84.9,65.7%,1.16,stYleEeZ,21-24,66.9,77.1%,0.98,sarenii,23-24,60.9,71.4%,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 19:00 2363038,PROSPECTS,HONORIS,Ancient,hype,25-11,88.1,85.2%,1.62,Ro1f,24-16,94.9,66.7%,1.33,FRANSSON,19-16,71.8,77.8%,1.12,spooke,18-14,66.1,66.7%,1.07,bobeksde,14-20,76.9,81.5%,0.97,lunAtic,15-19,82.4,59.3%,0.95,reiko,14-19,72.7,63.0%,0.89,SaMey,19-20,73.6,59.3%,0.89,TaZ,19-21,68.9,55.6%,0.88,Sobol,10-21,38.7,63.0%,0.54,Vertigo,hype,25-14,104.6,91.3%,1.61,bobeksde,18-13,93.8,78.3%,1.34,spooke,18-12,69.3,73.9%,1.17,FRANSSON,18-17,77.8,69.6%,1.05,Ro1f,13-17,73.7,73.9%,0.94,reiko,18-20,98.6,65.2%,1.06,lunAtic,13-18,75.0,82.6%,1.06,TaZ,15-19,74.2,73.9%,1.00,SaMey,16-17,66.1,60.9%,0.95,Sobol,11-19,53.1,60.9%,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 16:00 2363037,MOUZ NXT,Partizan,Inferno,Jimpphat,25-19,89.1,83.3%,1.33,sl3nd,19-20,58.7,70.0%,0.95,Chr1zN,18-26,78.0,70.0%,0.94,Q-Q,17-20,66.7,70.0%,0.92,Nexius,11-25,46.9,56.7%,0.56,c0llins,27-18,81.6,90.0%,1.52,Duplicate,21-18,82.5,90.0%,1.19,KalubeR,24-19,85.6,70.0%,1.17,ROGA,21-18,64.6,76.7%,1.12,emi,17-18,72.2,73.3%,1.05,Vertigo,Jimpphat,22-20,92.8,73.3%,1.20,Nexius,27-21,83.6,60.0%,1.18,sl3nd,18-21,67.2,73.3%,1.00,Q-Q,19-18,64.5,73.3%,0.95,Chr1zN,16-22,69.9,76.7%,0.91,c0llins,33-18,107.5,73.3%,1.76,Duplicate,18-18,63.0,76.7%,1.07,KalubeR,20-20,71.2,66.7%,1.03,ROGA,17-22,52.1,50.0%,0.70,emi,14-24,70.2,56.7%,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 15:30 2362232,FURIA,fnatic,Ancient,KSCERATO,24-12,81.0,79.3%,1.34,arT,23-19,89.3,69.0%,1.26,yuurih,24-22,98.0,82.8%,1.20,saffee,18-17,59.4,75.9%,1.03,drop,10-23,50.6,51.7%,0.63,nicoodoz,26-15,83.1,82.8%,1.46,FASHR,17-20,84.5,72.4%,1.12,roeJ,21-22,73.5,62.1%,0.93,mezii,15-19,64.0,72.4%,0.85,KRIMZ,13-24,55.6,55.2%,0.66,Anubis,KSCERATO,22-17,85.6,72.4%,1.23,saffee,22-17,66.3,69.0%,1.16,yuurih,20-18,85.0,79.3%,1.15,drop,15-15,57.1,75.9%,1.03,arT,15-22,54.6,58.6%,0.81,KRIMZ,22-18,87.7,65.5%,1.11,nicoodoz,20-13,68.3,69.0%,1.09,roeJ,19-20,75.7,69.0%,1.08,FASHR,14-19,57.1,62.1%,0.78,mezii,14-24,55.3,44.8%,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 15:35 2362234,G2,Movistar Riders,Vertigo,huNter-,21-15,90.8,73.1%,1.29,jks,23-14,77.3,76.9%,1.29,NiKo,21-18,93.6,69.2%,1.28,m0NESY,16-12,63.3,76.9%,1.16,HooXi,13-12,60.2,76.9%,1.05,Martinez,16-17,76.2,61.5%,1.05,sausol,19-20,79.5,61.5%,0.95,alex,14-19,62.4,65.4%,0.93,dav1g,13-21,50.7,69.2%,0.76,mopoz,9-17,43.4,61.5%,0.69,Inferno,m0NESY,22-12,97.5,86.4%,1.61,jks,23-9,98.9,77.3%,1.56,NiKo,20-11,91.5,86.4%,1.47,huNter-,13-12,57.6,86.4%,1.10,HooXi,10-17,65.5,72.7%,0.89,Martinez,14-17,61.9,63.6%,0.93,mopoz,15-18,78.1,63.6%,0.90,sausol,13-18,77.2,63.6%,0.81,alex,9-18,59.8,50.0%,0.65,dav1g,9-18,50.0,68.2%,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 14:00 2362989,BIG,HAVU,Nuke,Krimbo,26-14,88.6,76.7%,1.49,faveN,20-19,64.5,73.3%,1.04,hyped,17-19,68.0,60.0%,0.96,k1to,17-20,57.8,66.7%,0.84,tabseN,16-23,64.7,63.3%,0.80,Aerial,29-18,93.9,70.0%,1.43,xseveN,22-17,77.5,80.0%,1.21,ottoNd,22-15,67.3,73.3%,1.13,Banjo,13-21,59.8,53.3%,0.76,Airax,8-25,45.0,50.0%,0.47,Inferno,Krimbo,27-10,95.6,87.5%,1.71,faveN,19-14,76.9,83.3%,1.31,hyped,14-11,54.6,83.3%,1.16,tabseN,10-13,70.4,75.0%,1.10,k1to,13-15,65.7,70.8%,1.06,Banjo,18-18,90.6,75.0%,1.15,Aerial,16-16,71.3,70.8%,0.90,Airax,11-18,57.5,58.3%,0.73,xseveN,9-15,55.2,54.2%,0.66,ottoNd,9-17,48.4,54.2%,0.64,Mirage,faveN,25-16,83.4,82.1%,1.38,Krimbo,21-14,78.8,85.7%,1.34,tabseN,19-16,81.3,71.4%,1.16,k1to,20-20,75.7,75.0%,1.14,hyped,16-15,58.0,78.6%,1.09,Aerial,19-18,70.3,60.7%,0.99,Banjo,17-21,82.0,64.3%,0.95,xseveN,18-20,72.5,60.7%,0.92,Airax,15-21,61.9,67.9%,0.85,ottoNd,11-21,35.9,60.7%,0.53
21 Mar 13:00 2362971,IHC,Clutch,Nuke,bLitz,31-22,101.2,79.3%,1.50,Annihilation,21-21,77.3,72.4%,1.11,Techno,24-21,80.7,72.4%,1.09,Bart4k,19-21,80.7,72.4%,1.04,maaRaa,15-22,66.8,65.5%,0.86,hasteka,27-20,99.4,82.8%,1.32,starDUST,22-23,95.3,69.0%,1.13,910,22-20,71.0,65.5%,1.08,IMAGINE,16-24,65.8,65.5%,0.89,IZR,20-24,74.9,69.0%,0.89,Inferno,Bart4k,18-15,71.2,75.0%,1.15,maaRaa,14-18,69.2,71.4%,1.00,bLitz,19-15,60.6,64.3%,0.96,Techno,14-19,71.6,60.7%,0.94,Annihilation,15-16,53.4,64.3%,0.84,910,23-11,83.7,75.0%,1.26,IZR,18-16,75.2,57.1%,1.08,starDUST,17-19,69.8,67.9%,1.02,IMAGINE,14-19,66.3,64.3%,0.86,hasteka,11-16,50.4,64.3%,0.80,Overpass,Annihilation,18-8,83.8,81.8%,1.47,Bart4k,19-12,86.9,72.7%,1.38,bLitz,21-13,81.4,86.4%,1.35,Techno,18-15,87.5,72.7%,1.27,maaRaa,12-13,70.7,72.7%,1.15,910,17-16,72.5,59.1%,0.92,IMAGINE,14-17,60.7,54.5%,0.91,starDUST,14-21,78.8,50.0%,0.69,hasteka,9-17,50.3,50.0%,0.64,IZR,7-17,44.5,50.0%,0.55
21 Mar 13:00 2362974,Lynn Vision,FyR,Overpass,Starry,21-12,123.1,84.2%,1.83,z4kr,18-8,103.5,94.7%,1.80,Westmelon,17-9,74.9,84.2%,1.53,EmiliaQAQ,15-8,84.6,73.7%,1.48,Jee,12-4,62.9,89.5%,1.43,Haski4,9-15,54.3,52.6%,0.58,ZinGY,11-16,55.8,52.6%,0.56,Sange,10-18,63.8,57.9%,0.52,HellRey,5-16,51.8,52.6%,0.43,ShuFFl,5-18,43.8,36.8%,0.37,Nuke,EmiliaQAQ,27-14,105.5,77.8%,1.66,Starry,24-13,94.8,81.5%,1.60,z4kr,23-15,85.9,74.1%,1.29,Jee,16-13,65.7,88.9%,1.12,Westmelon,13-17,52.1,70.4%,0.91,Haski4,21-18,88.1,70.4%,1.24,HellRey,15-21,63.1,59.3%,0.84,ZinGY,15-21,70.0,48.1%,0.81,ShuFFl,13-21,45.6,70.4%,0.68,Sange,8-22,42.5,48.1%,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 14:00 2362918,Tricked,NtK,Vertigo,PR1mE,24-15,93.4,77.8%,1.44,Lucky,23-14,71.3,66.7%,1.26,kwezz,17-18,79.3,88.9%,1.20,larsen,18-14,81.3,70.4%,1.15,IceBerg,18-22,75.7,74.1%,0.95,LUMSEN,24-18,79.1,70.4%,1.19,hugilago,19-21,82.2,70.4%,1.13,aizy,16-19,62.0,74.1%,0.98,leakz,14-21,71.4,70.4%,0.87,MSL,10-21,55.1,66.7%,0.68,Overpass,kwezz,18-9,102.5,84.2%,1.60,larsen,18-12,92.6,78.9%,1.60,Lucky,14-8,61.7,84.2%,1.32,PR1mE,17-10,74.4,68.4%,1.31,IceBerg,10-14,82.5,84.2%,1.09,hugilago,15-14,83.1,73.7%,1.16,leakz,12-14,76.9,57.9%,0.81,MSL,10-17,62.8,63.2%,0.74,aizy,9-16,59.3,57.9%,0.55,LUMSEN,6-16,46.6,57.9%,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 13:35 2362973,GR,Wings Up,Ancient,qqGOD,17-16,76.9,66.7%,1.01,SALO_MUX,18-20,82.6,58.3%,0.91,mediocrity,13-17,80.0,66.7%,0.88,weqt2,9-16,41.1,50.0%,0.69,Yakuza,8-18,46.6,50.0%,0.52,ChildKing,29-11,121.1,75.0%,2.05,lan,21-13,86.0,83.3%,1.42,Marek,13-13,60.0,75.0%,1.02,flying,14-13,63.7,66.7%,1.02,gas,10-17,52.2,58.3%,0.67,Inferno,SALO_MUX,16-18,62.1,54.5%,0.83,qqGOD,10-18,60.2,72.7%,0.76,mediocrity,11-20,72.0,54.5%,0.74,Yakuza,11-19,74.1,50.0%,0.73,weqt2,10-18,42.5,50.0%,0.60,ChildKing,23-13,108.8,95.5%,1.65,lan,21-9,87.8,86.4%,1.53,Marek,13-12,94.0,81.8%,1.26,flying,16-9,77.0,81.8%,1.26,gas,18-15,74.7,72.7%,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 13:00 2362972,Eruption,Newhappy,Inferno,fury5k,21-21,90.2,66.7%,1.17,dobu,13-17,70.8,58.3%,0.98,shinobi,13-17,65.5,83.3%,0.92,yAmi,15-18,69.2,62.5%,0.89,cool4st,10-15,45.5,66.7%,0.73,SPine,25-16,94.9,79.2%,1.56,tutu,21-13,90.1,91.7%,1.51,Tiger,17-14,74.9,62.5%,1.09,jiejie,11-17,65.8,83.3%,1.00,AhaNg,12-16,71.3,75.0%,0.97,Anubis,dobu,14-18,80.0,55.0%,0.91,yAmi,13-15,61.5,45.0%,0.77,fury5k,9-19,59.4,55.0%,0.52,shinobi,10-19,58.2,55.0%,0.46,cool4st,5-17,39.2,55.0%,0.43,Tiger,29-10,128.4,85.0%,2.29,AhaNg,17-10,107.4,75.0%,1.52,tutu,17-11,95.7,80.0%,1.42,jiejie,13-10,65.0,85.0%,1.14,SPine,12-11,58.5,75.0%,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 13:00 2363036,1WIN,Illuminar,Inferno,TRAVIS,22-11,111.5,86.4%,1.67,deko,24-13,108.5,72.7%,1.59,Forester,21-10,104.5,86.4%,1.49,Boombl4,17-9,66.4,90.9%,1.32,NickelBack,10-9,64.2,81.8%,1.06,zaNNN,17-19,66.1,59.1%,0.86,mASKED,11-19,62.4,63.6%,0.69,morelz,8-20,65.1,54.5%,0.67,bnox,10-20,70.6,40.9%,0.65,TOAO,6-16,38.3,40.9%,0.47,Mirage,deko,24-9,96.3,90.9%,1.67,TRAVIS,24-12,103.6,72.7%,1.58,NickelBack,20-13,85.8,68.2%,1.43,Boombl4,13-13,85.9,81.8%,1.24,Forester,10-14,57.3,68.2%,0.81,morelz,17-19,85.0,68.2%,1.00,zaNNN,14-18,80.9,59.1%,0.96,mASKED,14-18,60.3,68.2%,0.83,TOAO,8-17,43.7,59.1%,0.56,bnox,8-19,54.3,45.5%,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 11:00 2362988,Sangal,Into the Breach,Vertigo,Soulfly,26-17,102.3,73.1%,1.51,kory,22-15,80.8,76.9%,1.20,phzy,18-15,79.3,76.9%,1.15,ScrunK,17-17,71.0,80.8%,1.09,kyuubii,17-20,70.2,76.9%,1.00,CYPHER,29-21,104.8,69.2%,1.45,CRUC1AL,17-20,70.6,76.9%,1.08,rallen,16-19,64.7,73.1%,0.96,Thomas,14-21,69.8,65.4%,0.82,volt,8-19,52.7,57.7%,0.65,Inferno,ScrunK,21-13,76.4,77.8%,1.33,Soulfly,22-18,85.3,74.1%,1.21,kyuubii,16-12,65.4,77.8%,1.16,kory,15-15,69.7,74.1%,1.07,phzy,18-16,76.9,66.7%,1.01,Thomas,19-18,77.0,70.4%,1.12,CRUC1AL,14-20,62.6,66.7%,0.84,volt,13-16,57.9,59.3%,0.82,CYPHER,12-18,62.1,63.0%,0.79,rallen,15-20,62.8,55.6%,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 11:00 2362917,HEET,ENCE Academy,Overpass,Maka,22-9,88.0,82.6%,1.64,Djoko,18-15,96.0,69.6%,1.33,Lucky,17-10,85.7,87.0%,1.32,Ex3rcice,11-12,74.6,69.6%,0.97,xReal,10-12,40.6,69.6%,0.88,podi,16-12,67.0,69.6%,1.12,HENU,15-14,80.9,52.2%,1.09,S1rva,11-17,62.2,69.6%,0.83,myltsi,9-14,44.0,60.9%,0.69,juissi,7-21,45.2,60.9%,0.44,Inferno,Lucky,24-13,93.4,84.6%,1.57,Maka,22-12,88.8,80.8%,1.42,Djoko,24-15,79.9,73.1%,1.25,Ex3rcice,13-20,67.3,69.2%,0.87,xReal,15-19,68.4,61.5%,0.85,podi,18-21,70.2,65.4%,0.95,HENU,16-19,79.0,61.5%,0.89,juissi,16-20,72.5,61.5%,0.88,myltsi,15-22,86.1,53.8%,0.86,S1rva,14-17,45.1,61.5%,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 10:00 2363035,Young Ninjas,Endpoint,Mirage,eraa,27-19,108.2,83.3%,1.50,abdi,15-19,69.1,66.7%,0.88,adamb,14-19,65.5,66.7%,0.85,delle,12-22,65.0,58.3%,0.74,LNZ,11-21,55.6,58.3%,0.63,HeavyGod,18-16,94.8,91.7%,1.40,Fessor,21-15,102.0,70.8%,1.36,mhL,23-16,83.5,66.7%,1.27,Surreal,19-16,79.3,83.3%,1.20,MiGHTYMAX,18-16,77.2,83.3%,1.12,Inferno,abdi,12-12,70.1,76.5%,0.92,LNZ,3-12,82.9,76.5%,0.75,adamb,12-14,57.3,70.6%,0.71,delle,8-14,51.7,58.8%,0.59,eraa,9-14,57.2,58.8%,0.56,HeavyGod,18-10,100.8,82.4%,1.64,MiGHTYMAX,12-9,82.5,94.1%,1.55,mhL,15-5,86.1,94.1%,1.55,Fessor,11-12,80.8,64.7%,1.21,Surreal,10-10,60.6,76.5%,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 08:00 2363055,VERTEX,ex-Antic,Vertigo,ADDICT,23-18,78.6,82.8%,1.24,BRACE,20-20,83.1,79.3%,1.23,hazr,20-18,78.8,79.3%,1.19,pz,22-19,84.5,65.5%,1.15,malta,24-22,76.1,72.4%,1.14,forevint,26-18,79.6,69.0%,1.27,damyo,25-23,102.6,69.0%,1.25,Jry,20-20,83.2,75.9%,1.17,SkulL,15-25,65.9,75.9%,0.79,N1ghtraid,11-23,46.0,48.3%,0.52,Overpass,malta,22-11,117.0,85.0%,1.88,pz,19-8,104.2,90.0%,1.75,ADDICT,15-10,86.2,85.0%,1.40,BRACE,18-11,68.2,85.0%,1.34,hazr,14-11,79.0,75.0%,1.24,damyo,15-17,97.2,70.0%,1.01,N1ghtraid,12-17,64.2,40.0%,0.64,SkulL,11-18,58.8,65.0%,0.64,forevint,7-17,61.4,70.0%,0.61,Jry,5-19,47.1,40.0%,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 03:30 2363024,Nouns,DNA,Anubis,Bwills,26-14,128.3,90.9%,1.84,MarKE,23-10,103.5,72.7%,1.66,cynic,17-12,73.3,86.4%,1.40,cJ,14-16,72.6,81.8%,1.12,nosraC,12-12,60.1,72.7%,0.96,kralz ,17-13,86.6,77.3%,1.17,ch1py,14-18,75.4,63.6%,0.99,Kan9,11-19,60.8,59.1%,0.66,0K1N,10-21,59.8,45.5%,0.50,1LONG,12-21,46.2,54.5%,0.47,Ancient,nosraC,26-19,131.7,76.9%,1.67,Bwills,19-16,95.2,80.8%,1.26,cJ,21-16,91.1,65.4%,1.18,MarKE,18-15,51.5,84.6%,1.04,cynic,17-19,64.9,73.1%,0.99,1LONG,17-20,83.5,76.9%,1.07,ch1py,16-18,60.8,73.1%,0.90,0K1N,22-24,89.3,50.0%,0.90,Kan9,17-21,65.2,61.5%,0.84,kralz ,12-23,65.7,69.2%,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 02:45 2363057,Vendetta,timbermen,Nuke,chop,24-10,100.2,83.3%,1.66,consti,18-7,69.6,83.3%,1.37,cxzi,19-14,93.1,79.2%,1.27,Tender,10-16,58.0,70.8%,0.90,silas,12-18,54.8,66.7%,0.81,snav,17-16,73.3,70.8%,1.07,Fr3nk1e,14-17,72.1,75.0%,1.03,droid,10-16,68.2,70.8%,0.88,shane,13-17,49.9,58.3%,0.69,dare,11-17,52.8,54.2%,0.68,Mirage,cxzi,25-18,108.3,69.2%,1.44,silas,18-16,71.3,73.1%,1.16,chop,18-15,64.1,61.5%,1.08,Tender,16-17,68.4,76.9%,1.05,consti,14-14,55.8,69.2%,1.01,droid,20-16,81.2,65.4%,1.18,dare,22-17,80.4,69.2%,1.16,Fr3nk1e,15-21,62.5,61.5%,0.73,shane,13-20,65.8,61.5%,0.72,snav,10-17,53.3,57.7%,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 02:30 2363023,MIBR,Zero MarksMen,Ancient,insani,22-13,116.0,90.5%,1.92,HEN1,23-9,116.9,90.5%,1.86,exit,17-7,82.3,90.5%,1.51,Tuurtle,16-10,77.9,95.2%,1.43,brnz4n,15-10,68.4,81.0%,1.23,gir,11-19,60.5,47.6%,0.66,drayza,11-17,56.5,52.4%,0.58,emokie,10-20,51.7,47.6%,0.50,Bear,10-18,49.0,42.9%,0.47,g0ne,7-19,50.5,33.3%,0.41,Overpass,HEN1,25-11,112.2,70.0%,1.86,exit,16-9,94.3,95.0%,1.51,brnz4n,15-10,82.0,90.0%,1.47,insani,20-10,96.6,90.0%,1.41,Tuurtle,15-9,84.7,85.0%,1.29,gir,9-18,51.4,60.0%,0.71,g0ne,10-18,50.0,60.0%,0.71,drayza,10-18,47.1,45.0%,0.67,emokie,10-19,68.1,60.0%,0.63,Bear,10-18,73.2,55.0%,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 Mar 01:25 2363046,Fuscão 1500,RED Canids,Mirage,roz,15-16,83.2,65.0%,1.02,gbb,13-14,70.5,60.0%,0.93,Lcm,9-12,62.4,70.0%,0.79,DANVIET,8-16,62.2,55.0%,0.76,nolkz,6-13,39.2,55.0%,0.55,danoco,17-11,100.8,80.0%,1.58,realz1n,14-7,66.0,85.0%,1.39,t9rnay,14-13,85.1,65.0%,1.18,detr0ittJ,11-8,48.4,75.0%,1.07,ckzao,14-12,64.0,80.0%,1.06,Inferno,roz,24-17,90.8,82.1%,1.29,Lcm,18-17,61.6,64.3%,1.08,DANVIET,18-21,77.4,67.9%,1.07,gbb,15-17,59.8,75.0%,0.96,nolkz,16-16,56.6,75.0%,0.92,t9rnay,25-17,85.1,75.0%,1.25,danoco,18-21,81.5,64.3%,1.09,realz1n,19-18,81.1,67.9%,1.07,ckzao,14-19,50.2,71.4%,0.79,detr0ittJ,10-16,41.2,60.7%,0.75,Ancient,DANVIET,15-17,69.8,60.0%,0.93,nolkz,8-17,55.9,65.0%,0.68,gbb,9-20,61.4,45.0%,0.60,roz,8-19,50.1,50.0%,0.55,Lcm,8-18,46.5,50.0%,0.46,realz1n,21-8,97.1,90.0%,1.59,danoco,18-14,115.5,70.0%,1.53,ckzao,20-10,95.2,95.0%,1.52,t9rnay,18-11,97.0,80.0%,1.46,detr0ittJ,14-5,60.2,90.0%,1.30
21 Mar 00:30 2363022,yur,Mad Kings,Nuke,jitter,22-15,87.8,80.0%,1.36,d4rty,22-17,82.1,76.0%,1.20,reck,16-16,72.8,76.0%,1.11,CLASIA,14-15,67.4,60.0%,1.02,Florence,16-18,74.3,76.0%,1.01,tor1towOw,21-16,85.8,72.0%,1.26,BabyRage,14-16,68.5,72.0%,0.94,Knight,15-19,63.6,68.0%,0.88,SJR,15-18,62.1,68.0%,0.86,zockie,15-21,69.3,72.0%,0.81,Ancient,CLASIA,23-13,110.7,81.8%,1.72,reck,20-13,99.9,77.3%,1.41,d4rty,20-15,95.0,81.8%,1.36,jitter,15-11,63.5,63.6%,1.10,Florence,11-11,56.9,59.1%,0.83,tor1towOw,22-16,98.5,77.3%,1.31,zockie,10-19,59.3,68.2%,0.86,Knight,11-18,62.7,63.6%,0.74,SJR,10-19,57.7,54.5%,0.66,BabyRage,10-17,60.0,59.1%,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
